interval_start_index,partition,time_s,speed_mps,steer_rad,input_steer_vel_radps,input_accel_x_mps2,measured_yaw_rate_radps,predicted_yaw_rate_radps,yaw_rate_residual_radps,measured_slip_angle_rad,predicted_slip_angle_rad,slip_angle_residual_rad
455,train,4.56,2.0,0.0,-3.2,2e-09,-0.117769737,-0.11776973737364566,-3.736456560821111e-10,-0.006715629,-0.006715629078006632,-7.800663240353778e-11
456,train,4.57,2.0,-0.032,3.2,2e-09,-0.104303234,-0.10430323324435856,7.556414383103061e-10,-0.005985346,-0.005985345613864481,3.861355185250104e-10
457,train,4.58,2.0,0.0,-3.2,2e-09,-0.103860608,-0.10386060817547367,-1.7547367725523344e-10,-0.005758011,-0.005758010717371619,2.826283816356745e-10
458,train,4.59,2.0,-0.032,3.2,1e-09,-0.096111201,-0.09611120089925551,1.007444822009873e-10,-0.005326749,-0.005326748895951974,1.0404802627123066e-10
459,train,4.6,2.0,0.0,-3.2,1e-09,-0.099004655,-0.09900465525054947,-2.5054947005997974e-10,-0.005297395,-0.005297395371041164,-3.7104116393932296e-10
460,train,4.61,2.0,-0.032,3.2,1e-09,-0.093209667,-0.09320966682952322,1.7047677158821273e-10,-0.004999724,-0.0049997237610095065,2.3899049319403565e-10
461,train,4.62,2.0,0.0,-3.2,1e-09,-0.097253893,-0.09725389343091775,-4.309177598083025e-10,-0.005062168,-0.005062168329626098,-3.296260981180965e-10
462,train,4.63,2.0,-0.032,3.2,1e-09,-0.092140807,-0.09214080656502732,4.349726828722922e-10,-0.004828649,-0.004828649352699915,-3.526999152805854e-10
463,train,4.64,2.0,0.0,-3.2,1e-09,-0.09659231,-0.09659230950837347,4.916265311516455e-10,-0.004936609,-0.0049366089243271325,7.567286727794276e-11
464,train,4.65,2.0,-0.032,3.2,1e-09,-0.091724843,-0.0917248429008495,9.915050724895735e-11,-0.00473581,-0.004735810145327109,-1.4532710885389877e-10
465,train,4.66,2.0,0.0,-3.2,1e-09,-0.096326207,-0.09632620677490226,2.250977321205383e-10,-0.004867555,-0.004867554454272383,5.457276167422642e-10
466,train,4.67,2.0,-0.032,3.2,1e-09,-0.091551432,-0.09155143242126731,-4.21267312700202e-10,-0.004684205,-0.004684205521354043,-5.213540424028884e-10
467,train,4.68,2.0,0.0,-3.2,1e-09,-0.096211029,-0.09621102855748241,4.4251759201419105e-10,-0.004828848,-0.004828847549111881,4.5088811937571416e-10
468,train,4.69,2.0,-0.032,3.2,1e-09,-0.091473475,-0.09147347476778597,2.3221402578599282e-10,-0.00465509,-0.004655089786331563,2.1366843711012606e-10
469,train,4.7,2.0,0.0,-3.2,1e-09,-0.096157304,-0.0961573045956089,-5.956088955372252e-10,-0.004806898,-0.004806898556120823,-5.561208230031589e-10
470,train,4.71,2.0,-0.032,3.2,1e-09,-0.091435831,-0.09143583033271285,6.672871422086502e-10,-0.004638514,-0.004638514115837591,-1.1583759125521897e-10
471,train,4.72,2.0,0.0,-3.2,1e-09,-0.096130534,-0.09613053456669167,-5.666916658153553e-10,-0.004794365,-0.004794364752258556,2.47741443679117e-10
472,train,4.73,2.0,-0.032,3.2,1e-09,-0.091416548,-0.09141654813134897,-1.3134897336453122e-10,-0.004629028,-0.004629027946285071,5.371492920597243e-11
473,train,4.74,2.0,0.0,-3.2,1e-09,-0.096116495,-0.09611649449753672,5.024632793171335e-10,-0.004787179,-0.004787179379884464,-3.798844641633714e-10
474,train,4.75,2.0,-0.032,3.2,1e-09,-0.091406234,-0.09140623426340992,-2.6340991887696674e-10,-0.004623582,-0.004623581584072276,4.159277245535664e-10
475,train,4.76,2.0,0.0,-3.2,1e-09,-0.096108862,-0.09610886241756028,-4.175602780209786e-10,-0.00478305,-0.004783049968557244,3.144275551730802e-11
476,train,4.77,2.0,-0.032,3.2,1e-09,-0.091400554,-0.09140055361746686,3.8253313017211354e-10,-0.00462045,-0.004620449741061645,2.5893835513268737e-10
477,train,4.78,2.0,0.0,3.2,1e-09,-0.01045947,-0.01045947029770479,-2.977047896396412e-10,-0.001303548,-0.0013035479658992447,3.4100755422553086e-11
478,train,4.79,2.0,0.032,-3.2,1e-09,0.029046435,0.029046435275069803,2.7506980374014667e-10,0.000535801,0.0005358007364326049,-2.63567395122552e-10
479,train,4.8,2.0,0.0,3.2,1e-09,0.059448541,0.05944854090254372,-9.745627915780375e-11,0.001988367,0.001988366911103625,-8.889637507017434e-11
480,train,4.81,2.0,0.032,-3.2,0.0,0.069719777,0.06971977739484701,3.948470161940776e-10,0.002676476,0.002676475857288336,-1.427116641007642e-10
481,train,4.82,2.0,0.0,3.2,0.0,0.083186918,0.08318691763284687,-3.671531273452544e-10,0.003407128,0.0034071282726466927,2.726466925492832e-10
482,train,4.83,2.0,0.032,-3.2,0.0,0.083630025,0.08363002536738925,3.6738925790480437e-10,0.003634743,0.003634743301664173,3.0166417280819147e-10
483,train,4.84,2.0,0.0,3.2,0.0,0.091379797,0.0913797971294503,1.294502977033929e-10,0.004066218,0.0040662177072654316,-2.927345683564897e-10
484,train,4.85,2.0,0.032,-3.2,0.0,0.08848662,0.08848661953465348,-4.653465252024702e-10,0.004095733,0.004095732952987398,-4.701260214456937e-11
485,train,4.86,2.0,0.0,3.2,0.0,0.094281818,0.09428181777551703,-2.2448297387622773e-10,0.004393527,0.004393526796560676,-2.034393244143562e-10
486,train,4.87,2.0,0.032,-3.2,0.0,0.09023775,0.09023775055235503,5.523550228314633e-10,0.004331175,0.004331175620330012,6.203300121840338e-10
487,train,4.88,2.0,0.0,3.2,0.0,0.095350957,0.0953509571536907,1.5369069905624144e-10,0.004564765,0.004564764446601874,-5.53398125935356e-10
488,train,4.89,2.0,0.032,-3.2,0.0,0.090899546,0.09089954608464822,8.464821898979125e-11,0.004456859,0.004456858785613653,-2.143863463491269e-10
489,train,4.9,2.0,0.0,3.2,0.0,0.095767083,0.09576708255327852,-4.467214792525098e-10,0.004657698,0.00465769856728051,5.6728050989302e-10
490,train,4.91,2.0,0.032,-3.2,0.0,0.091165771,0.09116577147612723,4.761272209830025e-10,0.004525985,0.004525984620293369,-3.797066307209551e-10
491,train,4.92,2.0,0.0,3.2,0.0,0.095940586,0.09594058580282473,-1.971752622287326e-10,0.004709358,0.004709357865158035,-1.3484196571822427e-10
492,train,4.93,2.0,0.032,-3.2,0.0,0.09128102,0.09128101988304659,-1.16953419171395e-10,0.004564733,0.004564733296909081,2.9690908152218976e-10
493,train,4.94,2.0,0.0,3.2,0.0,0.096018597,0.09601859714886765,1.4886765431487703e-10,0.004738505,0.00473850472540405,-2.7459594927753406e-10
494,train,4.95,2.0,0.032,-3.2,0.0,0.091334785,0.09133478495016516,-4.983484458431775e-11,0.004586706,0.00458670659065364,5.906536397135009e-10
495,train,4.96,2.0,0.0,3.2,0.0,0.096056272,0.09605627180084804,-1.9915195881292647e-10,0.004755098,0.004755097855436303,-1.4456369695076132e-10
496,train,4.97,2.0,0.032,-3.2,0.0,0.091361578,0.0913615781258734,1.2587339504044337e-10,0.004599253,0.004599253291383464,2.913834642320756e-10
497,train,4.98,2.0,0.0,3.2,0.0,0.096075572,0.09607557163180265,-3.681973476110656e-10,0.004764595,0.004764594660057065,-3.399429349126848e-10
498,train,4.99,2.0,0.032,-3.2,0.0,0.091375631,0.09137563144007142,4.4007142374624664e-10,0.004606447,0.004606447025863026,2.5863026130446e-11
499,train,5.0,2.0,0.0,3.2,0.0,0.096085896,0.09608589605921616,5.921615975346128e-11,0.004770047,0.004770047094667375,9.466737463381669e-11
500,train,5.01,2.0,0.032,3.2,0.0,0.177028417,0.17702841654604964,-4.5395034953266133e-10,0.008087707,0.008087706764212005,-2.3578799503154446e-10
501,train,5.02,2.0,0.064,-3.2,0.0,0.216535385,0.21653538520727883,2.0727883298654604e-10,0.00992763,0.00992763020935146,2.093514597789614e-10
502,train,5.03,2.0,0.032,3.2,0.0,0.246938282,0.24693828160739856,-3.926014513488951e-10,0.011380632,0.011380631752015693,-2.479843067004772e-10
503,train,5.04,2.0,0.064,-3.2,0.0,0.257210109,0.2572101094465764,4.465763869809791e-10,0.012069071,0.012069071487525299,4.875252979097411e-10
504,train,5.05,2.0,0.032,3.2,0.0,0.270677693,0.2706776929083599,-9.16400844097609e-11,0.012799975,0.012799974313927738,-6.860722615020798e-10
505,train,5.06,2.0,0.064,-3.2,0.0,0.271121134,0.27112113439905206,3.990520691665722e-10,0.01302778,0.013027780612303802,6.123038031463635e-10
506,train,5.07,2.0,0.032,3.2,0.0,0.278871158,0.2788711577981608,-2.0183921201066823e-10,0.013459399,0.013459399228973719,2.2897371845798098e-10
507,train,5.08,2.0,0.064,-3.2,0.0,0.275978171,0.2759781702739261,-7.260738676961864e-10,0.013489024,0.013489023777850813,-2.22149187933951e-10
508,train,5.09,2.0,0.032,3.2,0.0,0.281773512,0.2817735122917632,2.917631691801148e-10,0.013786901,0.013786901130844093,1.3084409250518902e-10
509,train,5.1,2.0,0.064,-3.2,0.0,0.277729553,0.2777295533489342,3.4893415934433847e-10,0.013724613,0.013724612968296752,-3.170324766599286e-11
510,train,5.11,2.0,0.032,3.2,0.0,0.282842843,0.28284284272710264,-2.7289737136726444e-10,0.01395825,0.013958250390494125,3.904941248827898e-10
511,train,5.12,2.0,0.064,-3.2,0.0,0.278391494,0.2783914941197215,1.197215104831173e-10,0.013850381,0.013850380400654843,-5.993451568375718e-10
512,train,5.13,2.0,0.032,3.2,0.0,0.283259078,0.28325907786852594,-1.3147405386604305e-10,0.014051248,0.014051248282509789,2.825097881326011e-10
513,train,5.14,2.0,0.064,-3.2,0.0,0.278657803,0.2786578026168921,-3.831078787541742e-10,0.013919556,0.013919555600077595,-3.9992240422059844e-10
514,train,5.15,2.0,0.032,3.2,0.0,0.283432645,0.28343264480380004,-1.9619994517938721e-10,0.014102945,0.014102944783590494,-2.1640950663426306e-10
515,train,5.16,2.0,0.064,-3.2,0.0,0.278773099,0.27877309943664286,4.3664283300159923e-10,0.013958332,0.013958332365718123,3.6571812245256297e-10
516,train,5.17,2.0,0.032,3.2,0.0,0.283510692,0.283510691975347,-2.4653001862162682e-11,0.014132113,0.014132112908390919,-9.160908143179824e-11
517,train,5.18,2.0,0.064,-3.2,0.0,0.278826892,0.278826891797641,-2.0235901843079773e-10,0.013980322,0.013980321603692463,-3.9630753713437716e-10
518,train,5.19,2.0,0.032,3.2,0.0,0.283548388,0.2835483880751514,7.51514406260867e-11,0.014148719,0.014148718952036276,-4.7963725005595315e-11
519,train,5.2,2.0,0.064,-3.2,0.0,0.278853701,0.2788537011414264,1.414263706145391e-10,0.013992878,0.013992878181836275,1.8183627520373946e-10
520,train,5.21,2.0,0.032,3.2,0.0,0.2835677,0.2835676999270892,-7.29107885177882e-11,0.014158222,0.014158222586708456,5.867084561239633e-10
521,train,5.22,2.0,0.064,-3.2,0.0,0.278867763,0.27886776322472095,2.2472096405934394e-10,0.014000077,0.014000076462241386,-5.377586136806611e-10
522,train,5.23,2.0,0.032,3.2,0.0,0.283578031,0.2835780310957657,9.576567316926798e-11,0.014163679,0.01416367881517214,-1.8482785961448922e-10
523,train,5.24,2.0,0.064,-3.2,0.0,0.278875409,0.27887540854974135,-4.502586636867534e-10,0.014004214,0.014004214235674077,2.3567407747560054e-10
524,train,5.25,2.0,0.032,3.2,0.0,0.283583722,0.28358372173485297,-2.651470154546587e-10,0.014166817,0.014166816736161835,-2.638381648573107e-10
525,train,5.26,2.0,0.064,-3.2,0.0,0.278879663,0.27887966348629295,4.862929503524072e-10,0.014006595,0.014006595020045963,2.0045963153303425e-11
526,train,5.27,2.0,0.032,3.2,0.0,0.283586914,0.28358691391085605,-8.914396998349616e-11,0.014168623,0.014168623546467446,5.464674459471075e-10
527,train,5.28,2.0,0.064,-3.2,0.0,0.278882065,0.2788820651272621,1.2726208975522013e-10,0.014007966,0.014007965687961072,-3.120389276828339e-10
528,train,5.29,2.0,0.032,3.2,0.0,0.283588725,0.28358872509844185,9.844186577012692e-11,0.014169664,0.014169664188242346,1.8824234532255346e-10
529,train,5.3,2.0,0.064,-3.2,0.0,0.278883433,0.27888343309106367,9.106365661537552e-11,0.014008756,0.014008755918691848,-8.130815291884641e-11
530,train,5.31,2.0,0.032,-3.2,0.0,0.197944614,0.1979446142453984,2.45398396048202e-10,0.010693138,0.010693138148499533,1.4849953385021042e-10
531,train,5.32,2.0,0.0,3.2,0.0,0.158440414,0.1584404136633451,-3.3665489840295493e-10,0.008854764,0.008854763965574657,-3.4425342784749624e-11
532,train,5.33,2.0,0.032,-3.2,0.0,0.128039594,0.12803959426394404,2.639440332963261e-10,0.007402938,0.007402937871326204,-1.2867379644426746e-10
533,train,5.34,2.0,0.0,3.2,0.0,0.11776933,0.11776932942792384,-5.720761642180605e-10,0.006715391,0.006715390672198662,-3.278013381569078e-10
534,train,5.35,2.0,0.032,-3.2,0.0,0.104302924,0.1043029244803598,4.803597936087201e-10,0.005985165,0.005985164906956026,-9.304397356746374e-11
535,train,5.36,2.0,0.0,3.2,0.0,0.103860373,0.10386037309148279,9.148277968495933e-11,0.005757873,0.005757873291714444,2.9171444426712156e-10
536,train,5.37,2.0,0.032,-3.2,0.0,0.096111022,0.09611102242973926,4.297392580676629e-10,0.005326644,0.005326644110793801,1.1079380121681304e-10
537,train,5.38,2.0,0.0,3.2,0.0,0.09900452,0.09900451934832026,-6.516797379507722e-10,0.005297316,0.005297315644321922,-3.5567807813580155e-10
538,train,5.39,2.0,0.032,-3.2,0.0,0.093209564,0.09320956439567121,3.956712180119837e-10,0.004999664,0.004999663777926608,-2.220733917937534e-10
539,train,5.4,2.0,0.0,3.2,0.0,0.097253815,0.09725381536840932,3.6840933081982996e-10,0.005062122,0.005062122775494427,7.754944273546949e-10
540,train,5.41,2.0,0.032,-3.2,0.0,0.092140748,0.09214074726430936,-7.356906334132773e-10,0.004828615,0.004828614422443823,-5.77556176495353e-10
541,train,5.42,2.0,0.0,3.2,0.0,0.096592265,0.09659226491470108,-8.529892070452405e-11,0.004936583,0.004936583113860362,1.1386036211091799e-10
542,train,5.43,2.0,0.032,-3.2,0.0,0.091724809,0.09172480886619773,-1.3380227481540885e-10,0.00473579,0.004735790407228767,4.0722876720050705e-10
543,train,5.44,2.0,0.0,3.2,0.0,0.096326181,0.09632618094349883,-5.6501164857891695e-11,0.00486754,0.004867539267710769,-7.322892309896689e-10
544,train,5.45,2.0,0.032,-3.2,0.0,0.091551413,0.09155141276432266,-2.356773387557354e-10,0.004684194,0.004684194134197651,1.3419765125533e-10
545,train,5.46,2.0,0.0,3.2,0.0,0.096211014,0.09621101418075048,1.8075048402454996e-10,0.004828839,0.004828839198183661,1.9818366132212661e-10
546,train,5.47,2.0,0.032,-3.2,0.0,0.091473463,0.09147346331362373,3.136237242129525e-10,0.004655083,0.004655082950682665,-4.9317334938070445e-11
547,train,5.48,2.0,0.0,3.2,0.0,0.096157296,0.09615729549862528,-5.013747195192764e-10,0.004806893,0.004806893241391564,2.4139156472313683e-10
548,train,5.49,2.0,0.032,-3.2,0.0,0.091435824,0.09143582415828855,1.5828854893484845e-10,0.00463851,0.004638510316387288,3.1638728789640247e-10
549,train,5.5,2.0,0.0,3.2,0.0,0.096130529,0.09613052928792881,2.879288057977547e-10,0.004794362,0.0047943617160736305,-2.839263693946159e-10
550,train,5.51,2.0,0.032,-3.2,0.0,0.091416545,0.09141654431363748,-6.863625223729741e-10,0.004629026,0.004629025667725196,-3.322748040254786e-10
551,train,5.52,2.0,0.0,-3.2,0.0,0.010471346,0.010471346752248853,7.52248853486126e-10,0.001310052,0.0013100520890752996,8.907529965365701e-11
552,train,5.53,2.0,-0.032,3.2,0.0,-0.02903757,-0.029037570657442828,-6.574428293437684e-10,-0.000530867,-0.0005308666346727528,3.653272471863811e-10
553,train,5.54,2.0,0.0,-3.2,0.0,-0.059441898,-0.059441897809223404,1.9077659590971408e-10,-0.001984623,-0.0019846230465736937,-4.657369368638031e-11
554,train,5.55,2.0,-0.032,3.2,0.0,-0.069714784,-0.06971478402440767,-2.4407670329296138e-11,-0.002673634,-0.002673634483187072,-4.831870723844001e-10
555,train,5.56,2.0,0.0,-3.2,0.0,-0.083183155,-0.08318315533565154,-3.3565154822223775e-10,-0.003404971,-0.003404971162271879,-1.6227187865994197e-10
556,train,5.57,2.0,-0.032,3.2,0.0,-0.083627185,-0.08362718492302164,7.697836812425862e-11,-0.003633106,-0.0036331059658979378,3.41020623198518e-11
557,train,5.58,2.0,0.0,-3.2,0.0,-0.091377651,-0.0913776504132657,5.867343000343084e-10,-0.004064975,-0.004064975004775564,-4.775563625103452e-12
558,train,5.59,2.0,-0.032,3.2,0.0,-0.088484995,-0.08848499542112741,-4.2112741072131143e-10,-0.004094789,-0.00409478929095752,-2.9095752022978427e-10
559,train,5.6,2.0,0.0,-3.2,0.0,-0.094280587,-0.09428058704816504,-4.81650413997059e-11,-0.00439281,-0.004392810102946732,-1.029467327356981e-10
560,train,5.61,2.0,-0.032,3.2,0.0,-0.090236818,-0.090236817609572,3.9042799548916207e-10,-0.004330632,-0.004330631249136271,7.508637288322628e-10
561,train,5.62,2.0,0.0,-3.2,0.0,-0.095350251,-0.09535025076471845,2.352815442474565e-10,-0.004564352,-0.004564352180753821,-1.80753820765156e-10
562,train,5.63,2.0,-0.032,3.2,0.0,-0.09089901,-0.09089901043767029,-4.376702888997386e-10,-0.004456545,-0.004456545204597858,-2.0459785775306383e-10
563,train,5.64,2.0,0.0,-3.2,0.0,-0.095766676,-0.09576667573925002,2.6074997716563075e-10,-0.00465746,-0.004657460150324432,-1.5032443172191545e-10
564,train,5.65,2.0,-0.032,3.2,0.0,-0.091165463,-0.09116546271181453,2.8818547548326023e-10,-0.004525804,-0.004525803913440626,8.655937338425401e-11
565,train,5.66,2.0,0.0,-3.2,0.0,-0.095940352,-0.09594035185003771,1.49962292583794e-10,-0.00470922,-0.004709220428324078,-4.283240775948549e-10
566,train,5.67,2.0,-0.032,3.2,0.0,-0.091280842,-0.09128084197953472,2.0465282246640015e-11,-0.004564629,-0.004564628506188943,4.938110571492405e-10
567,train,5.68,2.0,0.0,-3.2,0.0,-0.096018462,-0.09601846214098164,-1.409816430264499e-10,-0.004738426,-0.004738425761909229,2.380907701896029e-10
568,train,5.69,2.0,-0.032,3.2,0.0,-0.091334682,-0.09133468251589665,-5.158966448481905e-10,-0.004586646,-0.0045866466075873595,-6.07587359764683e-10
569,train,5.7,2.0,0.0,-3.2,0.0,-0.096056194,-0.09605619373743134,2.6256866125784484e-10,-0.004755053,-0.004755052301291464,6.98708536341075e-10
570,train,5.71,2.0,-0.032,3.2,0.0,-0.091361519,-0.09136151915356606,-1.5356606264393946e-10,-0.004599219,-0.00459921912996113,-1.2996113039898116e-10
571,train,5.72,2.0,0.0,-3.2,0.0,-0.096075527,-0.09607552703718866,-3.71886688110834e-11,-0.004764569,-0.004764568849576571,1.504234289212425e-10
572,train,5.73,2.0,-0.032,-3.2,0.0,-0.177020743,-0.1770207427945065,2.0549351109622194e-10,-0.008083553,-0.008083553057713385,-5.771338441873386e-11
573,train,5.74,2.0,-0.064,3.2,0.0,-0.216529673,-0.2165296731203719,-1.2037190688651833e-10,-0.009924479,-0.009924479374748838,-3.7474883786414726e-10
574,train,5.75,2.0,-0.032,-3.2,0.0,-0.246934011,-0.2469340105027636,4.972364187061373e-10,-0.011378241,-0.011378241090229547,-9.022954605697464e-11
575,train,5.76,2.0,-0.064,3.2,0.0,-0.257206904,-0.25720690435439164,-3.543916271553371e-10,-0.012067257,-0.01206725708393193,-8.393193084987871e-11
576,train,5.77,2.0,-0.032,-3.2,0.0,-0.270675282,-0.27067528127423673,7.257632828050475e-10,-0.012798598,-0.012798597568033206,4.319667939317595e-10
577,train,5.78,2.0,-0.064,3.2,0.0,-0.271119316,-0.2711193161413448,-1.413448247333804e-10,-0.013026735,-0.013026735407858023,-4.078580233962681e-10
578,train,5.79,2.0,-0.032,-3.2,0.0,-0.278869785,-0.278869784554621,4.4537895593776966e-10,-0.013458606,-0.013458605962044165,3.795583465582286e-11
579,train,5.8,2.0,-0.064,3.2,0.0,-0.275977132,-0.27597713191918855,8.081146862792821e-11,-0.013488422,-0.013488421769116367,2.3088363339252016e-10
580,train,5.81,2.0,-0.032,-3.2,0.0,-0.281772726,-0.28177272590293195,9.706802028830452e-11,-0.013786444,-0.01378644410199582,-1.0199581977621275e-10
581,train,5.82,2.0,-0.064,3.2,0.0,-0.277728958,-0.277728957925855,7.414502345426399e-11,-0.013724266,-0.013724266005839618,-5.8396169844154855e-12
582,train,5.83,2.0,-0.032,-3.2,0.0,-0.282842392,-0.2828423916473279,3.526721137347977e-10,-0.013957987,-0.01395798693187544,6.812455981275445e-11
583,train,5.84,2.0,-0.064,3.2,0.0,-0.278391152,-0.2783911522154694,-2.1546942008399128e-10,-0.013850181,-0.013850180718955461,2.81044538336106e-10
584,train,5.85,2.0,-0.032,-3.2,0.0,-0.283258818,-0.2832588184122388,-4.1223879865270874e-10,-0.014051096,-0.014051096427918021,-4.2791802046249217e-10
585,train,5.86,2.0,-0.064,3.2,0.0,-0.278657606,-0.27865760538480333,6.151966713829893e-10,-0.01391944,-0.013919440191034214,-1.9103421448896096e-10
586,train,5.87,2.0,-0.032,-3.2,0.0,-0.283432495,-0.2834324950893529,-8.935291395673062e-11,-0.014102857,-0.01410285670033594,2.996640591917954e-10
587,train,5.88,2.0,-0.064,3.2,0.0,-0.278772986,-0.27877298554771324,4.522867635969874e-10,-0.013958266,-0.013958265547018517,4.529814839199231e-10
588,train,5.89,2.0,-0.032,-3.2,0.0,-0.283510606,-0.2835106062754865,-2.7548652248299277e-10,-0.014132062,-0.014132062797157077,-7.971570764597757e-10
589,train,5.9,2.0,-0.064,3.2,0.0,-0.278826826,-0.2788268263215382,-3.2153818496638564e-10,-0.013980283,-0.013980282874017496,1.2598250394291188e-10
590,train,5.91,2.0,-0.032,-3.2,0.0,-0.283548338,-0.28354833787193623,1.2806378180130196e-10,-0.014148689,-0.014148689336539311,-3.3653931030830364e-10
591,train,5.92,2.0,-0.064,3.2,0.0,-0.278853663,-0.27885366295920766,4.079231397113858e-11,-0.013992856,-0.013992855396391267,6.03608732441252e-10
592,train,5.93,2.0,-0.032,-3.2,0.0,-0.283567671,-0.2835676711716935,-1.7169349275647505e-10,-0.014158206,-0.014158205884824419,1.1517558087814628e-10
593,train,5.94,2.0,-0.064,3.2,0.0,-0.278867742,-0.2788677415394382,4.6056175539987976e-10,-0.014000064,-0.014000064323027899,-3.2302789956806244e-10
594,train,5.95,2.0,-0.032,-3.2,0.0,-0.283578015,-0.283578014927684,7.231604204349651e-11,-0.014163669,-0.014163668937757973,6.224202750426677e-11
595,train,5.96,2.0,-0.064,3.2,0.0,-0.278875396,-0.27887539619988605,-1.9988605215459643e-10,-0.014004207,-0.014004206636804588,3.6319541124596455e-10
596,train,5.97,2.0,-0.032,-3.2,0.0,-0.283583712,-0.2835837120705667,-7.056671913474588e-11,-0.014166811,-0.014166811427000303,-4.270003031714431e-10
597,train,5.98,2.0,-0.064,3.2,0.0,-0.278879656,-0.2788796558498447,1.5015527710104948e-10,-0.014006591,-0.014006590462956783,5.370432171886153e-10
598,train,5.99,2.0,-0.032,-3.2,0.0,-0.283586908,-0.2835869086311181,-6.311180467122313e-10,-0.01416862,-0.014168620510268688,-5.102686884139729e-10
599,train,6.0,2.0,-0.064,3.2,0.0,-0.278882061,-0.2788820607427183,2.57281695947853e-10,-0.014007964,-0.014007963414998477,5.850015229180716e-10
600,train,6.01,2.0,-0.032,3.2,0.0,-0.197943577,-0.1979435767858505,2.1414950368559005e-10,-0.010692537,-0.01069253690300107,9.699892972170332e-11
601,train,6.02,2.0,0.0,-3.2,0.0,-0.158439628,-0.15843962873602843,-7.360284326463074e-10,-0.008854307,-0.008854307694380604,-6.943806033637978e-10
602,train,6.03,2.0,-0.032,3.2,0.0,-0.128038999,-0.12803899884086312,1.5913687034796453e-10,-0.007402591,-0.007402590908868972,9.113102807101203e-11
603,train,6.04,2.0,0.0,-3.2,0.0,-0.117768879,-0.1177688783481536,6.51846410182344e-10,-0.006715127,-0.006715127213580162,-2.135801613692423e-10
604,train,6.05,2.0,-0.032,3.2,0.0,-0.104302582,-0.10430258224724437,-2.4724436387124626e-10,-0.005984965,-0.005984964456438934,5.435610659493273e-10
605,train,6.06,2.0,0.0,-3.2,0.0,-0.103860114,-0.1038601136351915,3.6480850285069977e-10,-0.005757721,-0.005757721437122528,-4.371225274107937e-10
606,train,6.07,2.0,-0.032,3.2,0.0,-0.096110826,-0.09611082576397663,2.360233675169354e-10,-0.005326529,-0.005326528696168673,3.0383132728489803e-10
607,train,6.08,2.0,0.0,-3.2,0.0,-0.09900437,-0.0990043705290673,-5.290673038560456e-10,-0.005297228,-0.005297228324303533,-3.2430353281293067e-10
608,train,6.09,2.0,-0.032,3.2,0.0,-0.093209451,-0.09320945050674154,4.932584618533298e-10,-0.004999597,-0.004999596959227002,4.077299782523358e-11
609,train,6.1,2.0,0.0,-3.2,0.0,-0.097253729,-0.09725372933968116,-3.39681158201266e-10,-0.005062072,-0.005062071895442702,1.0455729771569056e-10
610,train,6.11,2.0,-0.032,3.2,0.0,-0.092140682,-0.09214068211706988,-1.170698815666782e-10,-0.004828576,-0.004828576461586563,-4.615865623752713e-10
611,train,6.12,2.0,0.0,-3.2,0.0,-0.096592215,-0.09659221471149029,2.885097022398142e-10,-0.004936554,-0.004936553498363576,5.016364242396709e-10
612,train,6.13,2.0,-0.032,3.2,0.0,-0.091724771,-0.09172477101284227,-1.2842268914958765e-11,-0.004735768,-0.00473576839060147,-3.9060147043884497e-10
613,train,6.14,2.0,0.0,-3.2,0.0,-0.096326152,-0.09632615218809874,-1.880987449132121e-10,-0.004867523,-0.004867522565826555,4.3417344545992886e-10
614,train,6.15,2.0,-0.032,3.2,0.0,-0.091551391,-0.09155139075017664,2.4982335644629927e-10,-0.004684181,-0.004684181226166452,-2.261664518860007e-10
615,train,6.16,2.0,0.0,-3.2,0.0,-0.096210997,-0.09621099744634688,-4.463468761262135e-10,-0.004828829,-0.004828829326351399,-3.263513990298117e-10
616,train,6.17,2.0,-0.032,3.2,0.0,-0.091473451,-0.09147345039744201,6.025579896151712e-10,-0.004655076,-0.004655075357394904,6.426050958713292e-10
617,train,6.18,2.0,0.0,-3.2,0.0,-0.096157286,-0.09615728640066097,-4.0066097661828337e-10,-0.004806888,-0.004806887926648127,7.335187231921614e-11
618,train,6.19,2.0,-0.032,3.2,0.0,-0.091435817,-0.09143581685070361,1.4929639469141165e-10,-0.004638506,-0.00463850652811582,-5.281158201725367e-10
619,train,6.2,2.0,0.0,0.0,0.0,-0.053307951,-0.05330795131341128,-3.1341128303719046e-10,-0.003055796,-0.0030557957949084924,2.0509150757894168e-10
620,train,6.21,2.0,0.0,3.2,0.0,0.011627933,0.011627933646123557,6.461235574350965e-10,-0.000313237,-0.0003132367708858228,2.2911417722889724e-10
621,train,6.22,2.0,0.032,-3.2,0.0,0.041880792,0.04188079161110665,-3.888933480800105e-10,0.001173884,0.00117388351837421,-4.816257900309984e-10
622,train,6.23,2.0,0.0,3.2,0.0,0.066926818,0.06692681816051939,1.6051938944716682e-10,0.002407298,0.0024072985453592903,5.453592902791848e-10
623,train,6.24,2.0,0.032,-3.2,0.0,0.074092694,0.07409269410513133,1.051313341937643e-10,0.002956816,0.0029568157290160635,-2.709839366787925e-10
624,train,6.25,2.0,0.0,3.2,0.0,0.08575561,0.08575560950497643,-4.950235638068179e-10,0.00359825,0.0035982502008337154,2.008337155433304e-10
625,train,6.26,2.0,0.032,-3.2,0.0,0.085147596,0.08514759646752046,4.675204529069887e-10,0.003767344,0.0037673435427492065,-4.572507936520531e-10
