run_id,step,time_s,profile_status,command_speed_mps,command_steer_rad,x_m,y_m,theta_rad,speed_mps,vx_mps,vy_mps,steer_rad,steer_vel_radps,yaw_rate_radps,slip_angle_rad,accel_x_mps2,collision
chirp_a0.040_d20,1,0.010000,selected_pass,2.000000000,0.000000000,0.700018893,0.000093204,1.370796327,0.019020000,0.019020000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.902000000,0
chirp_a0.040_d20,2,0.020000,selected_pass,2.000000000,0.000503772,0.700150249,0.000741203,1.370796327,0.113215599,0.113215599,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9.419559900,0
chirp_a0.040_d20,3,0.030000,selected_pass,2.000000000,0.001009726,0.700464294,0.002290432,1.370796327,0.202932197,0.202932197,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.971659827,0
chirp_a0.040_d20,4,0.040000,selected_pass,2.000000000,0.001517779,0.700952236,0.004698060,1.370922285,0.288382771,0.288382771,0.000000000,0.032000000,3.200000000,0.027956996,0.000000000,8.545057402,0
chirp_a0.040_d20,5,0.050000,selected_pass,2.000000000,0.002027845,0.701605271,0.007923378,1.371075193,0.369770171,0.369770171,0.000000000,0.000000000,-3.200000000,0.000000000,0.000000000,8.138739923,0
chirp_a0.040_d20,6,0.060000,selected_pass,2.000000000,0.002539839,0.702415500,0.011927516,1.371279444,0.447287599,0.447287599,0.000000000,0.032000000,3.200000000,0.043361874,0.000000000,7.751742839,0
chirp_a0.040_d20,7,0.070000,selected_pass,2.000000000,0.003053670,0.703374442,0.016673642,1.371508147,0.521119074,0.521119074,0.000000032,0.000000000,-3.200000000,0.008415847,0.000000062,7.383147467,0
chirp_a0.040_d20,8,0.080000,selected_pass,2.000000000,0.003569248,0.704464989,0.022128481,1.371594398,0.591439862,0.591434898,0.002423095,0.032000000,3.200000000,0.029665720,0.004096954,7.032078805,0
chirp_a0.040_d20,9,0.090000,selected_pass,2.000000000,0.004086479,0.705664048,0.028261643,1.371912192,0.658416896,0.658405042,0.003950985,0.000000000,-3.200000000,0.020828893,0.006000770,6.697703458,0
chirp_a0.040_d20,10,0.100000,selected_pass,2.000000000,0.004605267,0.706987661,0.035036684,1.372119932,0.722209173,0.722192366,0.004927047,0.032000000,3.200000000,0.036216952,0.006822242,6.379227659,0
chirp_a0.040_d20,11,0.110000,selected_pass,2.000000000,0.005125515,0.708415291,0.042425917,1.372520884,0.782968127,0.782948157,0.005592013,0.000000000,-3.200000000,0.029003459,0.007142130,6.075895383,0
chirp_a0.040_d20,12,0.120000,selected_pass,2.000000000,0.005647122,0.709960133,0.050396617,1.372800366,0.840837992,0.840815073,0.006208290,0.032000000,3.200000000,0.041710625,0.007383522,5.786986558,0
chirp_a0.040_d20,13,0.130000,selected_pass,2.000000000,0.006169985,0.711598821,0.058924569,1.373260978,0.895956146,0.895932046,0.006571409,0.000000000,-3.200000000,0.035543978,0.007334587,5.511815347,0
chirp_a0.040_d20,14,0.140000,selected_pass,2.000000000,0.006694001,0.713345084,0.067979770,1.373597371,0.948453431,0.948427069,0.007071394,0.032000000,3.200000000,0.046441133,0.007455779,5.249728527,0
chirp_a0.040_d20,15,0.150000,selected_pass,2.000000000,0.007219063,0.715174394,0.077540880,1.374108219,0.998454470,0.998427890,0.007285456,0.000000000,-3.200000000,0.040936293,0.007296799,5.000103936,0
chirp_a0.040_d20,16,0.160000,selected_pass,2.000000000,0.007745061,0.717101608,0.087580232,1.374492649,1.046077960,1.046049406,0.007729166,0.032000000,3.200000000,0.050664198,0.007388777,4.762348994,0
chirp_a0.040_d20,17,0.170000,selected_pass,2.000000000,0.008271884,0.719101607,0.098079003,1.375048032,1.091436953,1.091408740,0.007847658,0.000000000,-3.200000000,0.045591119,0.007190269,4.535899299,0
chirp_a0.040_d20,18,0.180000,selected_pass,2.000000000,0.008799419,0.721190373,0.109011630,1.375474552,1.134639126,1.134609099,0.008254653,0.032000000,3.200000000,0.054506396,0.007275200,4.320217287,0
chirp_a0.040_d20,19,0.190000,selected_pass,2.000000000,0.009327550,0.723342432,0.120361533,1.376070219,1.175787036,1.175757727,0.008301882,0.000000000,-3.200000000,0.049712818,0.007060761,4.114790955,0
chirp_a0.040_d20,20,0.200000,selected_pass,2.000000000,0.009856159,0.725574790,0.132105062,1.376534333,1.214978362,1.214947350,0.008680868,0.032000000,3.200000000,0.058023354,0.007144935,3.919132645,0
chirp_a0.040_d20,21,0.210000,selected_pass,2.000000000,0.010385127,0.727861736,0.144227650,1.377166704,1.252306141,1.252276124,0.008670710,0.000000000,-3.200000000,0.053410239,0.006923850,3.732777888,0
chirp_a0.040_d20,22,0.220000,selected_pass,2.000000000,0.010914330,0.730221191,0.156707388,1.377664725,1.287858984,1.287827347,0.009026973,0.032000000,3.200000000,0.061248086,0.007009344,3.555284300,0
chirp_a0.040_d20,23,0.230000,selected_pass,2.000000000,0.011443644,0.732627274,0.169531522,1.378330630,1.321721289,1.321690859,0.008968895,0.000000000,-3.200000000,0.056750792,0.006785821,3.386230531,0
chirp_a0.040_d20,24,0.240000,selected_pass,2.000000000,0.011972943,0.735098729,0.182679730,1.378859400,1.353973442,1.353941458,0.009306424,0.032000000,3.200000000,0.064206162,0.006873471,3.225215269,0
chirp_a0.040_d20,25,0.250000,selected_pass,2.000000000,0.012502098,0.737609549,0.196140894,1.379555981,1.384692005,1.384661391,0.009207678,0.000000000,-3.200000000,0.059781855,0.006649671,3.071856283,0
chirp_a0.040_d20,26,0.260000,selected_pass,2.000000000,0.013030977,0.740179215,0.209896134,1.380112729,1.413949900,1.413917785,0.009529815,0.032000000,3.200000000,0.066919909,0.006739904,2.925789517,0
chirp_a0.040_d20,27,0.270000,selected_pass,2.000000000,0.013559448,0.742781621,0.223935809,1.380837390,1.441816582,1.441785964,0.009396324,0.000000000,-3.200000000,0.062539715,0.006517050,2.786668225,0
chirp_a0.040_d20,28,0.280000,selected_pass,2.000000000,0.014087375,0.745436917,0.238242354,1.381419651,1.468358204,1.468326125,0.009705966,0.032000000,3.200000000,0.069409561,0.006610129,2.654162151,0
chirp_a0.040_d20,29,0.290000,selected_pass,2.000000000,0.014614621,0.748118919,0.252807459,1.382170024,1.493637771,1.493607287,0.009542732,0.000000000,-3.200000000,0.065053716,0.006388964,2.527956741,0
chirp_a0.040_d20,30,0.300000,selected_pass,2.000000000,0.015141047,0.750848378,0.267614760,1.382775585,1.517715295,1.517683381,0.009842410,0.032000000,3.200000000,0.071693591,0.006485063,2.407752398,0
chirp_a0.040_d20,31,0.310000,selected_pass,2.000000000,0.015666510,0.753599048,0.282657145,1.383549510,1.540647933,1.540617687,0.009653723,0.000000000,-3.200000000,0.067348410,0.006266056,2.293263772,0
chirp_a0.040_d20,32,0.320000,selected_pass,2.000000000,0.016190867,0.756392228,0.297919344,1.384176368,1.562490124,1.562458470,0.009945636,0.032000000,3.200000000,0.073788863,0.006365291,2.184219079,0
chirp_a0.040_d20,33,0.330000,selected_pass,2.000000000,0.016713973,0.759201619,0.313395329,1.384971869,1.583293718,1.583263789,0.009735200,0.000000000,-3.200000000,0.069444813,0.006148740,2.080359462,0
chirp_a0.040_d20,34,0.340000,selected_pass,2.000000000,0.017235679,0.762049016,0.329070824,1.385618210,1.603108102,1.603076780,0.010021241,0.032000000,3.200000000,0.075710767,0.006251173,1.981438370,0
chirp_a0.040_d20,35,0.350000,selected_pass,2.000000000,0.017755836,0.764908076,0.344940782,1.386433476,1.621980312,1.621950752,0.009792260,0.000000000,-3.200000000,0.071361204,0.006037262,1.887220975,0
chirp_a0.040_d20,36,0.360000,selected_pass,2.000000000,0.018274292,0.767801047,0.360991832,1.387097648,1.639955148,1.639924206,0.010074045,0.032000000,3.200000000,0.077473346,0.006142917,1.797483618,0
chirp_a0.040_d20,37,0.370000,selected_pass,2.000000000,0.018790894,0.770701549,0.377219809,1.387931021,1.657075281,1.657046128,0.009829293,0.000000000,-3.200000000,0.073113680,0.005931747,1.712013272,0
chirp_a0.040_d20,38,0.380000,selected_pass,2.000000000,0.019305486,0.773632237,0.393612170,1.388611514,1.673381351,1.673350821,0.010108183,0.032000000,3.200000000,0.079089431,0.006040610,1.630607041,0
chirp_a0.040_d20,39,0.390000,selected_pass,2.000000000,0.019817910,0.776566702,0.410165546,1.389461471,1.688912068,1.688883344,0.009850056,0.000000000,-3.200000000,0.074716551,0.005832223,1.553071676,0
chirp_a0.040_d20,40,0.400000,selected_pass,2.000000000,0.020328008,0.779527972,0.426868148,1.390156904,1.703704299,1.703674200,0.010127189,0.032000000,3.200000000,0.080570764,0.005944253,1.479223118,0
chirp_a0.040_d20,41,0.410000,selected_pass,2.000000000,0.020835618,0.782489608,0.443717324,1.391022048,1.717793160,1.717764874,0.009857753,0.000000000,-3.200000000,0.076182639,0.005738646,1.408886058,0
chirp_a0.040_d20,42,0.420000,selected_pass,2.000000000,0.021340577,0.785474981,0.460701975,1.391731157,1.731212095,1.731182433,0.010134064,0.032000000,3.200000000,0.081928115,0.005853773,1.341893526,0
chirp_a0.040_d20,43,0.430000,selected_pass,2.000000000,0.021842722,0.788457626,0.477820093,1.392610205,1.743992960,1.743965114,0.009855096,0.000000000,-3.200000000,0.077523511,0.005650911,1.278086489,0
chirp_a0.040_d20,44,0.440000,selected_pass,2.000000000,0.022341884,0.791461222,0.495061211,1.393331829,1.756166094,1.756136870,0.010131347,0.032000000,3.200000000,0.083171383,0.005769046,1.217313477,0
chirp_a0.040_d20,45,0.450000,selected_pass,2.000000000,0.022837898,0.794459283,0.512423900,1.394223602,1.767760397,1.767732986,0.009844371,0.000000000,-3.200000000,0.078749654,0.005568866,1.159430221,0
chirp_a0.040_d20,46,0.460000,selected_pass,2.000000000,0.023330592,0.797475770,0.529898269,1.394956678,1.778803390,1.778774595,0.010121172,0.032000000,3.200000000,0.084309677,0.005689907,1.104299314,0
chirp_a0.040_d20,47,0.470000,selected_pass,2.000000000,0.023819796,0.800484177,0.547483411,1.395860092,1.789321289,1.789294301,0.009827489,0.000000000,-3.200000000,0.079870617,0.005492328,1.051789881,0
chirp_a0.040_d20,48,0.480000,selected_pass,2.000000000,0.024305337,0.803508720,0.565169963,1.396603643,1.799339061,1.799310685,0.010105319,0.032000000,3.200000000,0.085351401,0.005616158,1.001777273,0
chirp_a0.040_d20,49,0.490000,selected_pass,2.000000000,0.024787041,0.806522878,0.582957485,1.397517702,1.808880489,1.808853909,0.009806041,0.000000000,-3.200000000,0.080895128,0.005421082,0.954142763,0
chirp_a0.040_d20,50,0.500000,selected_pass,2.000000000,0.025264733,0.809551098,0.600837098,1.398270831,1.817968222,1.817940247,0.010085267,0.032000000,3.200000000,0.086304311,0.005547577,0.908773275,0
chirp_a0.040_d20,51,0.510000,selected_pass,2.000000000,0.025738235,0.812566842,0.618808783,1.399194623,1.826623833,1.826597644,0.009781338,0.000000000,-3.200000000,0.081831182,0.005354898,0.865561106,0
chirp_a0.040_d20,52,0.520000,selected_pass,2.000000000,0.026207369,0.815594771,0.636864103,1.399956506,1.834867870,1.834840279,0.010062232,0.032000000,3.200000000,0.087175574,0.005483928,0.824403675,0
chirp_a0.040_d20,53,0.530000,selected_pass,2.000000000,0.026671956,0.818608332,0.655003415,1.400889190,1.842719902,1.842694085,0.009754453,0.000000000,-3.200000000,0.082686116,0.005293533,0.785203280,0
chirp_a0.040_d20,54,0.540000,selected_pass,2.000000000,0.027131815,0.821632377,0.673218689,1.401659073,1.850198571,1.850171345,0.010037208,0.032000000,3.200000000,0.087971815,0.005424962,0.747866864,0
chirp_a0.040_d20,55,0.550000,selected_pass,2.000000000,0.027586764,0.824640342,0.691510618,1.402599879,1.857321629,1.857296162,0.009726254,0.000000000,-3.200000000,0.083466675,0.005236734,0.712305795,0
chirp_a0.040_d20,56,0.560000,selected_pass,2.000000000,0.028036620,0.827657253,0.709871548,1.403377066,1.864105985,1.864079104,0.010011000,0.032000000,3.200000000,0.088699157,0.005370428,0.678435654,0
chirp_a0.040_d20,57,0.570000,selected_pass,2.000000000,0.028481199,0.830656532,0.728302470,1.404325288,1.870567746,1.870542609,0.009697439,0.000000000,-3.200000000,0.084179066,0.005184245,0.646176039,0
chirp_a0.040_d20,58,0.580000,selected_pass,2.000000000,0.028920316,0.833663369,0.746796074,1.405109144,1.876722250,1.876695691,0.009984248,0.032000000,3.200000000,0.089363263,0.005320071,0.615450368,0
chirp_a0.040_d20,59,0.590000,selected_pass,2.000000000,0.029353786,0.836651170,0.765353620,1.406064134,1.882584107,1.882559279,0.009668558,0.000000000,-3.200000000,0.084829000,0.005135813,0.586185703,0
chirp_a0.040_d20,60,0.600000,selected_pass,2.000000000,0.029781421,0.839645271,0.783968114,1.406854076,1.888167232,1.888140976,0.009957462,0.032000000,3.200000000,0.089969364,0.005273637,0.558312573,0
chirp_a0.040_d20,61,0.610000,selected_pass,2.000000000,0.030203035,0.842619068,0.802641056,1.407815239,1.893484880,1.893460341,0.009640042,0.000000000,-3.200000000,0.085421736,0.005091186,0.531764810,0
chirp_a0.040_d20,62,0.620000,selected_pass,2.000000000,0.030618439,0.845598028,0.821365741,1.408610732,1.898549674,1.898523700,0.009931036,0.032000000,3.200000000,0.090522293,0.005230878,0.506479394,0
chirp_a0.040_d20,63,0.630000,selected_pass,2.000000000,0.031027445,0.848555538,0.840143881,1.409577525,1.903373637,1.903349366,0.009612218,0.000000000,-3.200000000,0.085962113,0.005050116,0.482396298,0
chirp_a0.040_d20,64,0.640000,selected_pass,2.000000000,0.031429863,0.851517185,0.858969042,1.410378081,1.907968221,1.907942509,0.009905270,0.032000000,3.200000000,0.091026510,0.005191551,0.459458354,0
chirp_a0.040_d20,65,0.650000,selected_pass,2.000000000,0.031825504,0.854456344,0.877843123,1.411350005,1.912344332,1.912320309,0.009585330,0.000000000,-3.200000000,0.086454586,0.005012366,0.437611110,0
chirp_a0.040_d20,66,0.660000,selected_pass,2.000000000,0.032214178,0.857398714,0.896759939,1.412155175,1.916512359,1.916486890,0.009880386,0.032000000,3.200000000,0.091486128,0.005155422,0.416802701,0
chirp_a0.040_d20,67,0.670000,selected_pass,2.000000000,0.032595694,0.860317658,0.915721553,1.413131775,1.920482196,1.920458404,0.009559554,0.000000000,-3.200000000,0.086903253,0.004977705,0.396983733,0
chirp_a0.040_d20,68,0.680000,selected_pass,2.000000000,0.032969863,0.863238977,0.934722013,1.413941150,1.924263268,1.924238024,0.009856546,0.032000000,3.200000000,0.091904940,0.005122266,0.378107156,0
chirp_a0.040_d20,69,0.690000,selected_pass,2.000000000,0.033336493,0.866111292,0.953767257,1.415208331,1.927864550,1.927794746,0.016405446,0.064000000,3.200000000,0.171187470,0.008509749,0.360128161,0
chirp_a0.040_d20,70,0.700000,selected_pass,2.000000000,0.033695395,0.868894369,0.972861276,1.417215261,1.931294590,1.931189894,0.020109346,0.032000000,-3.200000000,0.209106262,0.010412554,0.343004067,0
chirp_a0.040_d20,71,0.710000,selected_pass,2.000000000,0.034046377,0.871623220,0.991996949,1.419380551,1.934561532,1.934424178,0.023052611,0.064000000,3.200000000,0.238576145,0.011916476,0.326694224,0
chirp_a0.040_d20,72,0.720000,selected_pass,2.000000000,0.034389250,0.874277190,1.011175349,1.421906226,1.937673132,1.937518247,0.024499137,0.032000000,-3.200000000,0.248232756,0.012643923,0.311159913,0
chirp_a0.040_d20,73,0.730000,selected_pass,2.000000000,0.034723822,0.876886419,1.030390544,1.424374190,1.940636774,1.940462532,0.026004830,0.064000000,3.200000000,0.261580474,0.013400554,0.296364259,0
chirp_a0.040_d20,74,0.740000,selected_pass,2.000000000,0.035049906,0.879426986,1.049644121,1.427079403,1.943459496,1.943278616,0.026514716,0.032000000,-3.200000000,0.262009992,0.013643474,0.282272139,0
chirp_a0.040_d20,75,0.750000,selected_pass,2.000000000,0.035367311,0.881926970,1.068930797,1.429655837,1.946147997,1.945955092,0.027400781,0.064000000,3.200000000,0.270024788,0.014079960,0.268850099,0
chirp_a0.040_d20,76,0.760000,selected_pass,2.000000000,0.035675849,0.884360967,1.088252365,1.432428668,1.948708659,1.948514748,0.027490254,0.032000000,-3.200000000,0.267362343,0.014107376,0.256066277,0
chirp_a0.040_d20,77,0.770000,selected_pass,2.000000000,0.035975331,0.886756141,1.107603974,1.435048565,1.951147563,1.950945370,0.028088665,0.064000000,3.200000000,0.273549102,0.014396469,0.243890325,0
chirp_a0.040_d20,78,0.780000,selected_pass,2.000000000,0.036265571,0.889086371,1.126987491,1.437850829,1.953470496,1.953270165,0.027975746,0.032000000,-3.200000000,0.269805445,0.014321538,0.232293340,0
chirp_a0.040_d20,79,0.790000,selected_pass,2.000000000,0.036546383,0.891378403,1.146398397,1.440491467,1.955682974,1.955476284,0.028432294,0.064000000,3.200000000,0.275326385,0.014538806,0.221247792,0
chirp_a0.040_d20,80,0.800000,selected_pass,2.000000000,0.036817580,0.893605748,1.165838572,1.443309381,1.957790248,1.957586903,0.028216531,0.032000000,-3.200000000,0.271176952,0.014412937,0.210727459,0
chirp_a0.040_d20,81,0.810000,selected_pass,2.000000000,0.037078980,0.895794971,1.185303779,1.445962223,1.959797322,1.959588624,0.028600141,0.064000000,3.200000000,0.276429721,0.014593936,0.200707369,0
chirp_a0.040_d20,82,0.820000,selected_pass,2.000000000,0.037330398,0.897919384,1.204795875,1.448790324,1.961708959,1.961504382,0.028330194,0.032000000,-3.200000000,0.272110049,0.014442091,0.191163733,0
chirp_a0.040_d20,83,0.830000,selected_pass,2.000000000,0.037571652,0.900005483,1.224310877,1.451451767,1.963529698,1.963320298,0.028675463,0.064000000,3.200000000,0.277237463,0.014604558,0.182073898,0
chirp_a0.040_d20,84,0.840000,selected_pass,2.000000000,0.037802564,0.902026471,1.243850599,1.454287564,1.965263861,1.965058988,0.028376397,0.032000000,-3.200000000,0.272834471,0.014439477,0.173416284,0
chirp_a0.040_d20,85,0.850000,selected_pass,2.000000000,0.038022954,0.904008832,1.263411294,1.456955827,1.966915565,1.966706146,0.028701458,0.064000000,3.200000000,0.277891738,0.014592633,0.165170340,0
chirp_a0.040_d20,86,0.860000,selected_pass,2.000000000,0.038232644,0.905925707,1.282994716,1.459797967,1.968488730,1.968284043,0.028386663,0.032000000,-3.200000000,0.273440240,0.014421036,0.157316490,0
chirp_a0.040_d20,87,0.870000,selected_pass,2.000000000,0.038431460,0.907803598,1.302597343,1.462471994,1.969987090,1.969778001,0.028701283,0.064000000,3.200000000,0.278451044,0.014569790,0.149836091,0
chirp_a0.040_d20,88,0.880000,selected_pass,2.000000000,0.038619229,0.909615606,1.322220859,1.465319606,1.971414204,1.971209946,0.028378077,0.032000000,-3.200000000,0.273966594,0.014395279,0.142711385,0
chirp_a0.040_d20,89,0.890000,selected_pass,2.000000000,0.038795778,0.911388267,1.341861958,1.467998669,1.972773459,1.972564864,0.028687595,0.064000000,3.200000000,0.278942529,0.014542271,0.135925458,0
chirp_a0.040_d20,90,0.900000,selected_pass,2.000000000,0.038960940,0.913094655,1.361522243,1.470851111,1.974068081,1.973864356,0.028360031,0.032000000,-3.200000000,0.274433033,0.014366783,0.129462203,0
chirp_a0.040_d20,91,0.910000,selected_pass,2.000000000,0.039114546,0.914761346,1.381198619,1.473534651,1.975301144,1.975093109,0.028667377,0.064000000,3.200000000,0.279380653,0.014513424,0.123306275,0
chirp_a0.040_d20,92,0.920000,selected_pass,2.000000000,0.039256433,0.916361398,1.400892601,1.476391409,1.976475574,1.976272418,0.028337711,0.032000000,-3.200000000,0.274850710,0.014337987,0.117443062,0
chirp_a0.040_d20,93,0.930000,selected_pass,2.000000000,0.039386438,0.917921425,1.420601297,1.479078963,1.977594161,1.977386699,0.028644485,0.064000000,3.200000000,0.279774248,0.014485018,0.111858644,0
chirp_a0.040_d20,94,0.940000,selected_pass,2.000000000,0.039504403,0.919414473,1.440326130,1.481939605,1.978659558,1.978456966,0.028313968,0.032000000,-3.200000000,0.275226876,0.014310160,0.106539766,0
chirp_a0.040_d20,95,0.950000,selected_pass,2.000000000,0.039610171,0.920867196,1.460064403,1.484630777,1.979674296,1.979467392,0.028621025,0.064000000,3.200000000,0.280129379,0.014457945,0.101473800,0
chirp_a0.040_d20,96,0.960000,selected_pass,2.000000000,0.039703588,0.922252629,1.479817443,1.487494926,1.980640784,1.980438732,0.028290345,0.032000000,-3.200000000,0.275566768,0.014283916,0.096648721,0
chirp_a0.040_d20,97,0.970000,selected_pass,2.000000000,0.039784504,0.923597463,1.499582747,1.490189370,1.981561314,1.981354938,0.028598123,0.064000000,3.200000000,0.280450611,0.014432617,0.092053074,0
chirp_a0.040_d20,98,0.980000,selected_pass,2.000000000,0.039852771,0.924874727,1.519361536,1.493056692,1.982438074,1.982236529,0.028267650,0.032000000,-3.200000000,0.275874469,0.014259516,0.087675950,0
chirp_a0.040_d20,99,0.990000,selected_pass,2.000000000,0.039908247,0.926111145,1.539151497,1.495754098,1.983273143,1.983067259,0.028576353,0.064000000,3.200000000,0.280741605,0.014409181,0.083506959,0
chirp_a0.040_d20,100,1.000000,selected_pass,2.000000000,0.039950789,0.927279740,1.558953745,1.498624295,1.984068505,1.983867431,0.028246277,0.032000000,-3.200000000,0.276153340,0.014237024,0.079536203,0
chirp_a0.040_d20,101,1.010000,selected_pass,2.000000000,0.039980262,0.928407267,1.578766152,1.501324386,1.984826048,1.984620618,0.028555980,0.064000000,3.200000000,0.281005436,0.014387641,0.075754256,0
chirp_a0.040_d20,102,1.020000,selected_pass,2.000000000,0.039996533,0.929466744,1.598589719,1.504197191,1.985547569,1.985346927,0.028226387,0.032000000,-3.200000000,0.276406249,0.014216400,0.072152142,0
chirp_a0.040_d20,103,1.030000,selected_pass,2.000000000,0.039999472,0.930484955,1.618422502,1.506899718,1.986234783,1.986029770,0.028537094,0.064000000,3.200000000,0.281244759,0.014367927,0.068721307,0
chirp_a0.040_d20,104,1.040000,selected_pass,2.000000000,0.039988953,0.931434912,1.638265387,1.509774888,1.986889319,1.986689073,0.028208015,0.032000000,-3.200000000,0.276635699,0.014197551,0.065453609,0
chirp_a0.040_d20,105,1.050000,selected_pass,2.000000000,0.039964857,0.932343426,1.658116610,1.512479625,1.987512732,1.987308100,0.028519691,0.064000000,3.200000000,0.281461913,0.014349931,0.062341290,0
chirp_a0.040_d20,106,1.060000,selected_pass,2.000000000,0.039927066,0.933183505,1.677976937,1.515356942,1.988106501,1.987906618,0.028191125,0.032000000,-3.200000000,0.276843910,0.014180362,0.059376962,0
chirp_a0.040_d20,107,1.070000,selected_pass,2.000000000,0.039875468,0.933981983,1.697844783,1.518063684,1.988672037,1.988467754,0.028503718,0.064000000,3.200000000,0.281658981,0.014333532,0.056553587,0
chirp_a0.040_d20,108,1.080000,selected_pass,2.000000000,0.039809955,0.934711864,1.717720790,1.520942948,1.989210682,1.989011128,0.028175647,0.032000000,-3.200000000,0.277032869,0.014164708,0.053864464,0
chirp_a0.040_d20,109,1.090000,selected_pass,2.000000000,0.039730424,0.935400006,1.737603549,1.523651510,1.989723714,1.989519748,0.028489096,0.064000000,3.200000000,0.281837835,0.014318606,0.051303209,0
chirp_a0.040_d20,110,1.100000,selected_pass,2.000000000,0.039636777,0.936019406,1.757493578,1.526532542,1.990212351,1.990013099,0.028161493,0.032000000,-3.200000000,0.277204364,0.014150466,0.048863741,0
chirp_a0.040_d20,111,1.110000,selected_pass,2.000000000,0.039528922,0.936596943,1.777389639,1.529242756,1.990677754,1.990474077,0.028475733,0.064000000,3.200000000,0.282000162,0.014305030,0.046540270,0
chirp_a0.040_d20,112,1.120000,selected_pass,2.000000000,0.039406769,0.937105612,1.797292125,1.532125393,1.991121027,1.990922048,0.028148568,0.032000000,-3.200000000,0.277360011,0.014137516,0.044327280,0
chirp_a0.040_d20,113,1.130000,selected_pass,2.000000000,0.039270236,0.937572307,1.817199968,1.534837106,1.991543222,1.991339808,0.028463537,0.064000000,3.200000000,0.282147489,0.014292688,0.042219518,0
chirp_a0.040_d20,114,1.140000,selected_pass,2.000000000,0.039119247,0.937970023,1.837113430,1.537721199,1.991945342,1.991746612,0.028136778,0.032000000,-3.200000000,0.277501273,0.014125746,0.040211980,0
chirp_a0.040_d20,115,1.150000,selected_pass,2.000000000,0.038953728,0.938325668,1.857031615,1.540434272,1.992328341,1.992125166,0.028452417,0.064000000,3.200000000,0.282281201,0.014281473,0.038299901,0
chirp_a0.040_d20,116,1.160000,selected_pass,2.000000000,0.038773615,0.938612236,1.876954652,1.543319687,1.992693128,1.992494625,0.028126033,0.032000000,-3.200000000,0.277629477,0.014115052,0.036478740,0
chirp_a0.040_d20,117,1.170000,selected_pass,2.000000000,0.038578846,0.938856648,1.896881813,1.546033995,1.993040570,1.992837612,0.028442285,0.064000000,3.200000000,0.282402552,0.014271285,0.034744176,0
chirp_a0.040_d20,118,1.180000,selected_pass,2.000000000,0.038369368,0.939031897,1.916813094,1.548920609,1.993371491,1.993173193,0.028116245,0.032000000,-3.200000000,0.277745827,0.014105338,0.033092091,0
chirp_a0.040_d20,119,1.190000,selected_pass,2.000000000,0.038145133,0.939164917,1.936747932,1.551636038,1.993686676,1.993483916,0.028433057,0.064000000,3.200000000,0.282512682,0.014262031,0.031518562,0
chirp_a0.040_d20,120,1.200000,selected_pass,2.000000000,0.037906098,0.939228699,1.956686189,1.554523740,1.993986875,1.993788764,0.028107335,0.032000000,-3.200000000,0.277851415,0.014096515,0.030019854,0
chirp_a0.040_d20,121,1.210000,selected_pass,2.000000000,0.037652228,0.939250186,1.976627467,1.557240186,1.994272799,1.994070218,0.028424658,0.064000000,3.200000000,0.282612625,0.014253627,0.028592410,0
chirp_a0.040_d20,122,1.220000,selected_pass,2.000000000,0.037383494,0.939202371,1.996571490,1.560128876,1.994545127,1.994347186,0.028099226,0.032000000,-3.200000000,0.277947235,0.014088503,0.027232841,0
chirp_a0.040_d20,123,1.230000,selected_pass,2.000000000,0.037099873,0.939112206,2.016518025,1.562846246,1.994804507,1.994602089,0.028417016,0.064000000,3.200000000,0.282703321,0.014245996,0.025937919,0
chirp_a0.040_d20,124,1.240000,selected_pass,2.000000000,0.036801351,0.938952685,2.036466659,1.565735832,1.995051552,1.994853765,0.028091849,0.032000000,-3.200000000,0.278034187,0.014081229,0.024704571,0
chirp_a0.040_d20,125,1.250000,selected_pass,2.000000000,0.036487918,0.938750765,2.056417320,1.568454038,1.995286851,1.995084581,0.028410064,0.064000000,3.200000000,0.282785623,0.014239068,0.023529869,0
chirp_a0.040_d20,126,1.260000,selected_pass,2.000000000,0.036159572,0.938479442,2.076369455,1.571344438,1.995510961,1.995313314,0.028085140,0.032000000,-3.200000000,0.278113091,0.014074624,0.022411024,0
chirp_a0.040_d20,127,1.270000,selected_pass,2.000000000,0.035816319,0.938165680,2.096323157,1.574063405,1.995724415,1.995522280,0.028403742,0.064000000,3.200000000,0.282860306,0.014232777,0.021345379,0
chirp_a0.040_d20,128,1.280000,selected_pass,2.000000000,0.035458171,0.937782478,2.116277729,1.576954543,1.995927719,1.995730199,0.028079040,0.032000000,-3.200000000,0.278184688,0.014068629,0.020330407,0
chirp_a0.040_d20,129,1.290000,selected_pass,2.000000000,0.035085149,0.937356801,2.136233426,1.579674199,1.996121356,1.995919343,0.028397995,0.064000000,3.200000000,0.282928073,0.014227067,0.019363696,0
chirp_a0.040_d20,130,1.300000,selected_pass,2.000000000,0.034697280,0.936861654,2.156189411,1.582566006,1.996305786,1.996108381,0.028073495,0.032000000,-3.200000000,0.278249655,0.014063186,0.018442952,0
chirp_a0.040_d20,131,1.310000,selected_pass,2.000000000,0.034294600,0.936324003,2.176146097,1.585286288,1.996481445,1.996279543,0.028392771,0.064000000,3.200000000,0.282989564,0.014221884,0.017565990,0
