time_s,measured_x_m,predicted_x_m,measured_y_m,predicted_y_m,position_error_m,measured_yaw_rad,predicted_yaw_rad,yaw_error_rad,measured_yaw_rate_radps,predicted_yaw_rate_radps,yaw_rate_error_radps,measured_slip_angle_rad,predicted_slip_angle_rad,slip_angle_error_rad
15.08,1.781594208,1.7815942070705226,29.676228531,29.676228531136953,9.395128976017686e-10,1.525950759,1.5259507593437043,3.437041762310855e-10,0.246703871,0.24670387045519293,-5.448070605762467e-10,0.011286528,0.01128652840212509,4.021250901709017e-10
15.09,1.78222495,1.7822249493583187,29.69621857,29.696218570114972,6.519001142736997e-10,1.528562517,1.528562517101216,1.0121592453060657e-10,0.257046409,0.2570464087723429,-2.2765705987026763e-10,0.011998031,0.01199803139405742,3.9405742037479374e-10
15.1,1.782803057,1.7828030560518984,29.716210202,29.716210202354887,1.0123447537273702e-09,1.531118659,1.5311186594814714,4.814713072676113e-10,0.270561623,0.270561622812058,-1.8794199529992284e-10,0.012746272,0.012746271534486294,-4.6551370570802053e-10
15.11,1.783304343,1.7833043418170553,29.736203908,29.736203908284963,1.2167834668828368e-09,1.533915009,1.5339150093829828,3.82982534574694e-10,0.27103774,0.27103773968551564,-3.144843829794297e-10,0.01298714,0.012987140307191478,3.0719147885160947e-10
15.12,1.783757763,1.7837577620816447,29.756198758,29.756198757999847,9.183554044386868e-10,1.536579659,1.5365796594975638,4.975637679649481e-10,0.278810565,0.2788105644793753,-5.206247100097983e-10,0.01342862,0.01342862019563059,1.956305898526134e-10
15.13,1.784137689,1.784137688507241,29.776195139,29.77619513896875,4.937488425151078e-10,1.539440172,1.5394401722740332,2.7403324054375844e-10,0.275933733,0.27593373254317793,-4.568220801637324e-10,0.013465699,0.013465698702741087,-2.972589119298874e-10
15.14,1.784472112,1.7844721110232336,29.796192333,29.79619233339302,1.0528706400529597e-09,1.542143045,1.5421430454345497,4.345497295332734e-10,0.281740675,0.28174067477391396,-2.260860387792718e-10,0.013769216,0.013769216270570067,2.7057006635189396e-10
15.15,1.784734734,1.784734733353212,29.816190599,29.816190599346527,7.337686366862329e-10,1.545026537,1.5450265370776286,7.762857023863035e-11,0.277705141,0.2777051409018676,-9.813239110201266e-11,0.0137112,0.013711199921907799,-7.809220110843729e-11
15.16,1.784953085,1.7849530842332795,29.836189398,29.836189398198545,7.920108365961136e-10,1.547743378,1.5477433777916794,-2.0832047198382497e-10,0.282824607,0.2828246064303522,-5.696478289074491e-10,0.013948074,0.013948074438245542,4.382455422863307e-10
15.17,1.785100538,1.7851005368220312,29.856188845,29.856188845131125,1.1852446547711856e-09,1.550635471,1.5506354709119101,-8.808997975506827e-11,0.27837782,0.27837781989974253,-1.0025746899344767e-10,0.013842659,0.013842659038522486,3.852248554869764e-11
15.18,1.785229785,1.785229783711973,29.876188425,29.876188425359356,1.337217650694592e-09,1.553065251,1.5530652508716098,-1.2839018737054175e-10,0.197603649,0.19760364905153427,5.1534276845899285e-11,0.010568262,0.010568262057588942,5.758894229546119e-11
15.19,1.785381908,1.7853819073022041,29.896187843,29.896187843652317,9.552156209846128e-10,1.554737462,1.5547374617662717,-2.3372859203618646e-10,0.158206249,0.15820624911537862,1.1537862332211546e-10,0.00876066,0.00876066030251021,3.025102095904897e-10
15.2,1.78552086,1.785520858686748,29.916187358,29.916187358821066,1.5488006234429213e-09,1.556241786,1.5562417863670657,3.6706548911524806e-10,0.127876033,0.12787603327470198,2.747019833826414e-10,0.007331896,0.007331896326476354,3.264763537638715e-10
15.21,1.785667749,1.7856677485939343,29.936186816,29.936186816563556,6.946114092665054e-10,1.557376467,1.5573764675263,5.262998925559259e-10,0.117653338,0.11765333767361338,-3.2638661218165055e-10,0.006661686,0.006661685526235672,-4.737643281155224e-10
15.22,1.785791642,1.7857916407806864,29.95618643,29.956186430235945,1.2419324448780305e-09,1.558567756,1.558567756153387,1.5338708081458208e-10,0.104219573,0.1042195732139166,2.139166066505993e-10,0.005944523,0.005944522624824837,-3.751751635056033e-10
15.23,1.785916886,1.7859168846500684,29.976186035,29.976186035166617,1.3601750870878397e-09,1.559519517,1.5595195172751417,2.751416872115442e-10,0.103799804,0.10379980355100497,-4.4899502171791283e-10,0.005727092,0.005727091954598952,-4.540104750483387e-11
15.24,1.786014633,1.7860146322367318,29.996185793,29.996185793409058,8.659722004906115e-10,1.560603452,1.5606034523239787,3.2397862170796543e-10,0.096066598,0.09606659760157633,-3.9842366905684656e-10,0.005303317,0.00530331717973711,1.7973710974422685e-10
15.25,1.786110606,1.786110605550681,30.01618556,30.01618556012971,4.676667207800021e-10,1.56149186,1.5614918604279708,4.2797054788934474e-10,0.098971689,0.09897168929723796,2.972379564702976e-10,0.00527963,0.005279629535965533,-4.640344662340534e-10
15.26,1.786176877,1.7861768756293968,30.036185447,30.036185447277195,1.3983523391510006e-09,1.562538149,1.5625381490667447,6.674483188362501e-11,0.093185155,0.09318515507773967,7.77396619300319e-11,0.004986249,0.0049862493627892785,3.627892786531306e-10
15.27,1.786239793,1.786239791882655,30.056185345,30.05618534524888,1.1447280186971228e-09,1.563403994,1.5634039940962676,9.626788255445717e-11,0.09723558,0.0972355803623006,3.623005923047984e-10,0.005051946,0.0050519456080679315,-3.9193206839704953e-10
15.28,1.786271862,1.786271860699111,30.076185316,30.076185316387154,1.3572766249703475e-09,1.564436618,1.5644366181971723,1.97172056459749e-10,0.092127074,0.09212707386994143,-1.300585750207972e-10,0.004820892,0.004820892412476832,4.124768313365501e-10
15.29,1.786325138,1.7863251370492157,30.096185237,30.09618523758235,1.114954070687498e-09,1.565001646,1.5650016466900105,6.900107152318924e-10,0.010936836,0.010936835879278448,-1.207215525461658e-10,0.001453596,0.0014535964089783687,4.08978368749216e-10
15.3,1.786440229,1.786440228504261,30.116184899,30.11618489923313,5.478196103673781e-10,1.564805758,1.5648057581478962,1.4789591773478605e-10,-0.028726745,-0.028726744941959648,5.804035377310335e-11,-0.000423105,-0.000423105386865295,-3.8686529500731037e-10
15.31,1.786580731,1.7865807304339618,30.136184401,30.136184401057584,5.689594603238629e-10,1.564439823,1.5644398229731795,-2.6820323739684682e-11,-0.059230431,-0.059230430511773555,4.882264453831553e-10,-0.001903509,-0.0019035089491033555,5.089664453783449e-11
15.32,1.786767488,1.7867674871336685,30.156183524,30.156183524286817,9.125757858944872e-10,1.563702824,1.5637028238509965,-1.490034762241521e-10,-0.069568349,-0.06956834896432625,3.567375561619457e-11,-0.002612453,-0.0026124529171880455,8.281195434250987e-11
15.33,1.786969363,1.7869693625665675,30.176182501,30.17618250166083,7.902908430074555e-10,1.56302148,1.5630214801974418,1.9744206269933784e-10,-0.083080105,-0.08308010508374766,-8.374766158336655e-11,-0.003358751,-0.0033587514215800427,-4.2158004257691895e-10
15.34,1.787210555,1.7872105543449077,30.196181043,30.196181043306463,7.232330828860287e-10,1.562099959,1.5620999590806965,8.069633850027458e-11,-0.083553625,-0.08355362511283423,-1.1283422807206733e-10,-0.003598147,-0.003598146731276624,2.6872337601652196e-10
15.35,1.787462103,1.7874621019808183,30.216179457,30.216179457900257,1.3598511022795548e-09,1.56131016,1.5613101603532815,3.532818482199218e-10,-0.091324495,-0.0913244946772736,3.227264011584907e-10,-0.004038508,-0.004038508290132884,-2.901328847310092e-10
15.36,1.78774964,1.787749639444604,30.236177387,30.23617738723132,6.016413418143977e-10,1.560324516,1.5603245159989312,-1.0689227281091007e-12,-0.088446188,-0.08844618766549751,3.345024812695385e-10,-0.004074738,-0.0040747379192092505,8.079074909073114e-11
15.37,1.788045176,1.7880451749361261,30.2561752,30.25617520028102,1.100363427621388e-09,1.559496524,1.559496524122034,1.220339385099578e-10,-0.094252015,-0.09425201535717133,-3.5717133417545455e-10,-0.004377611,-0.004377611088039576,-8.803957562975029e-11
15.38,1.788400401,1.788400399729158,30.276172025,30.276172025782483,1.4924198966081485e-09,1.558195485,1.558195485656971,6.569713661974674e-10,-0.175860784,-0.17586078370452815,2.954718414382995e-10,-0.007796231,-0.007796231302438719,-3.0243871903395947e-10
15.39,1.788855653,1.7888556523753796,30.296166826,30.296166826467413,7.801444038141931e-10,1.556130243,1.556130242801098,-1.9890222802132485e-10,-0.215778268,-0.2157782679645721,3.542788284960352e-11,-0.009710056,-0.009710055938465518,6.153448237067316e-11
15.4,1.789374344,1.7893743426639683,30.316160086,30.31616008615807,1.3453502105103068e-09,1.553892947,1.5538929475911276,5.911275913206282e-10,-0.246437954,-0.24643795409407926,-9.407927215043799e-11,-0.011217583,-0.01121758297806681,2.1933189639500306e-11
15.41,1.789977165,1.7899771637751842,30.336150986,30.336150986515474,1.3288668411426193e-09,1.551283348,1.5512833478613484,-1.3865175674254715e-10,-0.25687314,-0.25687313969794756,3.020524386165846e-10,-0.011946509,-0.011946509203418361,-2.034183620158725e-10
15.42,1.790632885,1.7906328837772278,30.356140223,30.356140223517738,1.3278641447900557e-09,1.548728624,1.5487286242337763,2.3377655367085026e-10,-0.270446552,-0.2704465522038571,-2.038570978690757e-10,-0.012707628,-0.012707627502435904,4.97564095827685e-10
15.43,1.791365607,1.7913656057079852,30.376126786,30.37612678602482,1.2922530811051917e-09,1.545933225,1.5459332250011384,1.1386447340555605e-12,-0.270959864,-0.2709598635587543,4.4124570663939267e-10,-0.012958072,-0.012958072383610799,-3.836107993759885e-10
15.44,1.792146324,1.7921463227319026,30.396111532,30.396111532327033,1.3095886860806904e-09,1.543269224,1.5432692238347823,-1.652180614541976e-10,-0.278756902,-0.2787569017999246,2.0007540069144625e-10,-0.013406707,-0.013406706944411833,5.558816774942077e-11
15.45,1.793000602,1.7930006014456066,30.416093269,30.416093269057228,5.573392203558615e-10,1.540409162,1.5404091618297366,-1.7026335896730416e-10,-0.275896136,-0.27589613548727904,5.127209767863405e-10,-0.013449151,-0.013449150937505486,6.249451303674824e-11
15.46,1.793900434,1.7939004332548532,30.436073006,30.436073006925984,1.1885655362335224e-09,1.537706607,1.5377066067696008,-2.3039925522994054e-10,-0.281713941,-0.2817139406161577,3.8384234679611495e-10,-0.013756704,-0.01375670391206788,8.793211991875438e-11
15.47,1.79487206,1.7948720594121634,30.456049381,30.45604938181358,1.0037240585957867e-09,1.534823342,1.5348233427422509,7.422507053433947e-10,-0.277685886,-0.27768588578725517,2.1274482175925868e-10,-0.013701729,-0.013701729421845969,-4.21845969614254e-10
15.48,1.795887956,1.7958879546453361,30.476023554,30.476023554865993,1.607810948149888e-09,1.532106667,1.532106666842619,-1.573807750787637e-10,-0.282810587,-0.28281058725089825,-2.5089824662316573e-10,-0.013940901,-0.013940900826853252,1.7314674867485724e-10
15.49,1.796974691,1.7969746902797592,30.495993998,30.495993998656708,9.74685977637807e-10,1.529214694,1.5292146942512819,2.5128166214472003e-10,-0.278367521,-0.27836752133096637,-3.3096636542495617e-10,-0.013837222,-0.013837222090261402,-9.026140251888748e-11
15.5,1.798079634,1.798079633345328,30.51596345,30.515963450700657,9.589127842644874e-10,1.526785003,1.5267850031519972,1.5199708158775138e-10,-0.197596029,-0.19759602868756349,3.124365210993574e-10,-0.01056414,-0.010564139519270014,4.80729985333217e-10
15.51,1.799161756,1.7991617546859986,30.535934151,30.53593415141643,1.3784101745587836e-09,1.525112858,1.5251128581990567,1.9905677106635267e-10,-0.158200578,-0.15820057775067448,2.4932553244205735e-10,-0.008757533,-0.008757533356827716,-3.568277166798861e-10
15.52,1.800257046,1.8002570453347297,30.555904135,30.555904135213364,6.986482032733696e-10,1.523608583,1.5236085827868662,-2.1313351084017995e-10,-0.127871793,-0.12787179309360822,-9.360820452108953e-11,-0.007329524,-0.007329523931264979,6.873502027965328e-11
15.53,1.801344422,1.8013444213518925,30.57587455,30.575874550833255,1.0556298926980706e-09,1.522473938,1.5224739384693198,4.693196942184841e-10,-0.117650156,-0.11765015615352659,-1.5352658033762623e-10,-0.006659885,-0.00665988525431475,-2.5431474981463253e-10
15.54,1.802454771,1.8024547702336318,30.595843702,30.59584370258435,9.637352858975088e-10,1.521282677,1.5212826775240993,5.24098986431909e-10,-0.104217179,-0.10421717939184867,-3.9184867850483585e-10,-0.005943156,-0.005943156302266075,-3.0226607501682157e-10
15.55,1.803563778,1.803563776558954,30.615812928,30.61581292861772,1.5678624441265964e-09,1.520330937,1.5203309372530613,2.530615716977991e-10,-0.103797999,-0.10379799853314457,4.668554293152383e-10,-0.005726055,-0.005726054863280988,1.3671901197970238e-10
15.56,1.804700243,1.8047002416176012,30.63578061,30.635780610794228,1.5943095661587664e-09,1.519247018,1.5192470179393887,-6.061107171717595e-11,-0.096065234,-0.09606523431115851,-3.1115851562013574e-10,-0.00530253,-0.0053025299206843875,7.931561223778472e-11
15.57,1.805838483,1.8058384821768114,30.655748191,30.655748191723834,1.096163474723937e-09,1.518358621,1.5183586217273959,7.273959212739101e-10,-0.098970658,-0.09897065832939378,-3.2939377614393806e-10,-0.005279032,-0.005279031886781399,1.1321860116098037e-10
15.58,1.807006381,1.8070063799065872,30.675714059,30.675714059912284,1.424013040097421e-09,1.517312342,1.5173123420861518,8.615153035407275e-11,-0.093184375,-0.09318437466866791,3.313320867670555e-10,-0.004985796,-0.004985795634096629,3.659033709704773e-10
15.59,1.808152273,1.8081522721988963,30.695681198,30.69568119818676,8.225857361814522e-10,1.516738941,1.5167389416992432,6.992433299046752e-10,-0.011589844,-0.011589843849987971,1.5001202884057374e-10,-0.001574475,-0.0015744753620759357,-3.620759356399994e-10
15.6,1.809235832,1.809235830655208,30.715651816,30.715651816826522,1.5784809662289528e-09,1.516929623,1.516929623269129,2.6912871931017435e-10,0.028317177,0.028317176638617325,-3.613826737858261e-10,0.000333816,0.0003338164189513155,4.189513154798097e-10
15.61,1.81029356,1.810293558746421,30.735623822,30.735623822816027,1.4957805225317027e-09,1.517292267,1.5172922668906619,-1.0933831617876422e-10,0.058969117,0.05896911730520441,3.0520441035575274e-10,0.001837148,0.0018371481075458908,1.0754589081264643e-10
15.62,1.811304753,1.8113047522518393,30.755598238,30.755598238800307,1.0955516431239432e-09,1.518027148,1.5180271479979508,-2.049027614248189e-12,0.069398537,0.06939853675199634,-2.480036592755752e-10,0.002562892,0.0025628921057943843,1.0579438410387998e-10
15.63,1.812300592,1.8123005905992307,30.775573427,30.77557342728133,1.4287408547511307e-09,1.518707103,1.5187071029865198,-1.34798838757888e-11,0.082967637,0.082967637213255,2.1325499699464956e-10,0.003321596,0.003321596037366152,3.736615183935754e-11
15.64,1.813256967,1.8132569655480664,30.795550543,30.795550543878743,1.6971445580211146e-09,1.519627696,1.5196276961106951,1.1069545280406601e-10,0.083477713,0.08347771254660488,-4.533951131202585e-10,0.003570209,0.003570208778741315,-2.2125868498479306e-10
15.65,1.814202852,1.814202851359564,30.81552816,30.815528160406373,7.584838033293479e-10,1.520416863,1.5204168630105501,1.0550227358407938e-11,0.091272316,0.09127231561981532,-3.8018468928591176e-10,0.004017453,0.0040174528206020485,-1.7939795135535341e-10
15.66,1.815112675,1.8151126739548349,30.835507451,30.835507451628516,1.2195901055298512e-09,1.521402069,1.521402069537106,5.371059152992075e-10,0.088409713,0.08840971291662879,-8.337121271129178e-11,0.004058841,0.004058841350548089,3.505480896878743e-10
15.67,1.816014425,1.816014423619261,30.855487109,30.855487109166745,1.3907713102327434e-09,1.522229753,1.5222297531094346,1.0943468353730168e-10,0.094226131,0.09422613094596848,-5.4031529250764265e-11,0.004365593,0.004365593116578376,1.1657837629269752e-10
15.68,1.816856471,1.8168564695993634,30.875469355,30.875469355600572,1.5239650140656845e-09,1.523530571,1.523530571378151,3.781508439715253e-10,0.175842172,0.17584217240935215,4.093521632775321e-10,0.007787136,0.0077871361528282935,1.528282934232239e-10
15.69,1.8175985,1.8175984986598153,30.895455568,30.895455568390297,1.3958606796754388e-09,1.525595655,1.525595655042455,4.2454928461665986e-11,0.215764737,0.21576473683583228,-1.6416773496175097e-10,0.009703167,0.009703167309515356,3.095153560533914e-10
15.7,1.818277077,1.8182770758057734,30.91544404,30.915444040202065,1.2112007970579656e-09,1.527832834,1.527832833986814,-1.318589681886806e-11,0.246428026,0.2464280256413564,-3.5864358705062216e-10,0.011212362,0.011212362405180197,4.051801966858948e-10
15.71,1.818871506,1.8188715046053332,30.935435191,30.93543519185731,1.637093183256759e-09,1.530442348,1.5304423480897533,8.975309384595676e-11,0.2568658,0.25686580009816506,9.816508717008787e-11,0.011942551,0.011942550952423962,-4.7576036860119686e-11
15.72,1.81941301,1.8194130092158782,30.955427848,30.955427848940094,1.2241831038270514e-09,1.532997008,1.5329970082288273,2.2882762351628116e-10,0.270441094,0.27044109387116666,-1.2883333289082088e-10,0.012704625,0.01270462529659993,2.965999286452803e-10
15.73,1.819877475,1.8198774742414525,30.975422444,30.97542244406887,7.616673929473453e-10,1.53579236,1.535792360134426,1.3442580382161395e-10,0.270955785,0.27095578504544177,4.5441761464815045e-11,0.012955795,0.012955794701506883,-2.984931173760641e-10
15.74,1.820293911,1.8202939096613964,30.995418098,30.9954180982287,1.358000211704508e-09,1.538456326,1.538456325871909,-1.280908712431028e-10,0.278753843,0.2787538429840129,-1.5987100532299792e-11,0.013404979,0.013404978587210901,-4.1278909804209896e-10
15.75,1.820636727,1.820636726132914,31.015415149,31.015415149802813,1.181671731836324e-09,1.541316361,1.5413163612674552,2.674553911674593e-10,0.275893835,0.2758938348057216,-1.94278371168366e-10,0.013447839,0.01344783921934717,2.1934717063520903e-10
15.76,1.820933946,1.82093394470736,31.035412931,31.03541293177118,1.505203457214914e-09,1.544018896,1.5440188962909014,2.909015250907032e-10,0.281712206,0.28171220630337795,3.0337793388568457e-10,0.013755708,0.01375570828168572,2.8168571988840263e-10
15.77,1.821159292,1.8211592911682593,31.055411652,31.055411652479375,9.599962058321296e-10,1.546902145,1.5469021452010514,2.0105161979699915e-10,0.277684576,0.2776845761737283,1.7372830951600804e-10,0.013700974,0.013700973644028613,-3.5597138604848144e-10
15.78,1.821340313,1.8213403121947933,31.075410824,31.075410824052476,8.069150044726858e-10,1.549618809,1.549618809677832,6.778320127409643e-10,0.282809597,0.28280959703447456,3.44745343383579e-11,0.013940327,0.013940327081380731,8.138073027963433e-11
15.79,1.821450395,1.8214503936219972,31.095410511,31.095410511589773,1.4989071154625764e-09,1.552510773,1.552510773627822,6.27822238641329e-10,0.278366772,0.27836677186131054,-1.3868944881423317e-10,0.013836787,0.013836786511692338,-4.883076616668536e-10
15.8,1.821516842,1.8215168405472497,31.115410392,31.11541039214575,1.460043392109679e-09,1.555232896,1.5552328960134032,1.340350053169459e-11,0.283240606,0.28324060632864484,3.2864483356931373e-10,0.014040935,0.014040934589452861,-4.105471379522996e-10
15.81,1.821512863,1.8215128614769869,31.135410382,31.135410382353864,1.563582049988406e-09,1.558128336,1.5581283365169005,5.169003003402395e-10,0.27864395,0.2786439499193212,-8.06787969764855e-11,0.01391173,0.013911729569637822,-4.303621781859279e-10
15.82,1.821491032,1.8214910309320875,31.155410368,31.155410368275586,1.1028986567451893e-09,1.560560276,1.5605602763713744,3.713744867184232e-10,0.19777708,0.1977770802695642,2.6956420429158356e-10,0.010619879,0.010619879240169718,2.40169717447003e-10
15.83,1.821492345,1.821492343485645,31.175410365,31.175410365063573,1.5156888723844839e-09,1.562233907,1.5622339074356955,4.356954796946866e-10,0.158321443,0.1583214427892496,-2.1075041711782205e-10,0.008799376,0.00879937646100996,4.610099611085383e-10
15.84,1.821480684,1.8214806833024357,31.195410359,31.19541035953168,8.770866134838983e-10,1.563739184,1.563739183780891,-2.191091752479224e-10,0.127954003,0.12795400281662944,-1.833705687293019e-10,0.007361019,0.007361019015233404,1.5233403947989554e-11
15.85,1.821477114,1.8214771124145543,31.215410356,31.21541035638014,1.6303816413305233e-09,1.564874514,1.5648745147047798,7.047797900838759e-10,0.117707071,0.11770707126687464,2.668746473810657e-10,0.00668364,0.006683640360477401,3.60477400533632e-10
15.86,1.821450658,1.8214506569393412,31.235410336,31.23541033629726,1.1015263345705174e-09,1.566066254,1.5660662547230793,7.230793741541675e-10,0.104257224,0.10425722410538973,1.0538973860274581e-10,0.005961102,0.005961101964006806,-3.599319453595484e-11
15.87,1.82142564,1.8214256390878576,31.255410317,31.255410317737688,1.1731107277559531e-09,1.567018334,1.5670183344157511,4.157509891911104e-10,0.103826579,0.10382657858087584,-4.191241659290412e-10,0.005739628,0.00573962828721881,2.8721880949988954e-10
15.88,1.821373191,1.8213731895902954,31.275410246,31.275410246077104,1.4118116377414474e-09,1.568102497,1.5681024974375557,4.375557693947485e-10,0.096085884,0.09608588374744466,-2.525553377541456e-10,0.005312806,0.005312805883391992,-1.1660800797175241e-10
15.89,1.821319016,1.8213190150428342,31.295410169,31.29541016970079,1.1862855960552893e-09,1.56899107,1.5689910706271952,6.271951846770207e-10,0.098985732,0.09898573203709146,3.709145490748966e-11,0.005286817,0.005286816969398152,-3.060184831232826e-11
15.9,1.821235176,1.821235174504796,31.31540999,31.315409990912894,1.7518594474635053e-09,1.57003748,1.570037480000794,7.94031507211912e-13,0.093195472,0.09319547153504036,-4.6495964023396397e-10,0.004991697,0.004991696806175629,-1.9382437061593594e-10
15.91,1.821173408,1.8211734065450667,31.335409887,31.33540988752523,1.546834521162322e-09,1.570610976,1.5706109762178464,2.1784618553510882e-10,0.011598069,0.011598068977108009,-2.28919921213544e-11,0.00157895,0.0015789503480080841,3.4800808415558215e-10
15.92,1.821174094,1.8211740926798028,31.35540988,31.355409880203844,1.3358417828111657e-09,1.570420366,1.5704203658711773,-1.2882273026093571e-10,-0.028311047,-0.028311046873521296,1.2647870251125681e-10,-0.000330422,-0.0003304218809251191,1.1907488086911402e-10
15.93,1.821200665,1.8212006640425062,31.375409857,31.37540985784986,1.2802556621925415e-09,1.570057775,1.570057775442379,4.4237902230293e-10,-0.05896453,-0.05896452951859555,4.814044510248472e-10,-0.001834573,-0.001834572541268032,4.5873196799321725e-10
15.94,1.821273847,1.821273845593459,31.395409719,31.395409719114593,1.411201398628246e-09,1.569322934,1.569322934213603,2.1360335722420132e-10,-0.069395092,-0.06939509155825843,4.417415738755537e-10,-0.002560938,-0.0025609375725994233,4.2740057673573695e-10
15.95,1.821362413,1.8213624117577862,31.415409519,31.415409519235276,1.2642978580059273e-09,1.568643009,1.568643009210744,2.1074386680197676e-10,-0.082965043,-0.08296504333499852,-3.3499851503915323e-10,-0.003320113,-0.0033201125877632214,4.1223677856722096e-10
15.96,1.821490497,1.8214904955240572,31.435409105,31.435409105108604,1.4799331417638202e-09,1.567722438,1.5677224386854345,6.854343759243875e-10,-0.083475756,-0.0834757557128693,2.871306942209273e-10,-0.003569083,-0.0035690827547368,2.452631999404209e-10
15.97,1.821629087,1.8216290859573976,31.455408621,31.455408621471992,1.1444634222796394e-09,1.566933289,1.5669332888474479,-1.5255219310006396e-10,-0.091270837,-0.09127083710536335,-1.0536335692812315e-10,-0.004016598,-0.004016598035919488,-3.5919487870184064e-11
15.98,1.821803783,1.8218037818047363,31.475407854,31.475407854863235,1.4743912574501735e-09,1.565948095,1.565948095219877,2.1987700549175315e-10,-0.088408595,-0.0884085944876712,5.123288043806795e-10,-0.004058192,-0.0040581924296128145,-4.2961281407349894e-10
15.99,1.821986563,1.821986561942742,31.495407016,31.495407016326038,1.1063878764254325e-09,1.565120421,1.565120421409464,4.094640182472631e-10,-0.094225284,-0.09422528414396233,-1.4396232816960008e-10,-0.0043651,-0.004365100457439376,-4.5743937544112656e-10
16.0,1.822229102,1.8222291008754907,31.515405526,31.515405525990694,1.124547868316524e-09,1.56381961,1.5638196105343933,5.343934184054433e-10,-0.175841531,-0.17584153082562837,1.7437162824762709e-10,-0.007786762,-0.007786762114378509,-1.1437850926804272e-10
16.01,1.822571728,1.8225717266109454,31.535402573,31.535402573682383,1.547617731274793e-09,1.561754532,1.5617545324733966,4.733964331649076e-10,-0.215764251,-0.21576425048262696,5.173730333041249e-10,-0.009702883,-0.009702883323279978,-3.2327997744052706e-10
16.02,1.822977836,1.82297783488943,31.555398436,31.555398436963667,1.470380391168941e-09,1.559517358,1.5595173577774828,-2.2251711584431177e-10,-0.246427657,-0.2464276568141362,1.8586379657570262e-10,-0.011212147,-0.011212146786226838,2.1377316236637078e-10
16.03,1.823468115,1.8234681141631952,31.575392413,31.575392413964813,1.2771485505221857e-09,1.556907847,1.5569078468968538,-1.0314593623661494e-10,-0.25686552,-0.2568655203125009,-3.125008585236344e-10,-0.011942387,-0.011942387239449962,-2.39449961594862e-10
16.04,1.824011324,1.8240113222561711,31.595385024,31.59538502483566,1.933719321024276e-09,1.554353189,1.55435318920245,2.02450056718817e-10,-0.270440882,-0.2704408815820475,4.179525059377909e-10,-0.012704501,-0.012704500992856124,7.143875768722552e-12
16.05,1.824631564,1.8246315623463067,31.615375394,31.615375394125596,1.6584557213382323e-09,1.551557839,1.551557839151922,1.5192203051128672e-10,-0.270955624,-0.2709556239416351,5.836492400490556e-11,-0.0129557,-0.012955700319529563,-3.195295625313399e-10
16.06,1.825299821,1.8252998193088104,31.635364216,31.635364216911505,1.9211883612252226e-09,1.548893875,1.5488938748223262,-1.7767387561207215e-10,-0.278753721,-0.27875372070795557,2.920444441834036e-10,-0.013404907,-0.013404906923914517,7.608548339976817e-11
16.07,1.826041664,1.8260416630783642,31.655350443,31.65535044373422,1.1783435836318774e-09,1.54603384,1.5460338404954044,4.95404606226657e-10,-0.275893742,-0.2758937419901708,9.82919301506513e-12,-0.013447785,-0.01344778480584869,1.941513096126446e-10
16.08,1.826829079,1.8268290775630875,31.675334927,31.675334927739623,1.616093253826732e-09,1.543331306,1.5433313062831466,2.831468393083014e-10,-0.281712136,-0.2817121358449008,1.5509921125200776e-10,-0.013755667,-0.01375566696569627,3.430372999546627e-11
16.09,1.827688311,1.8276883095639598,31.695316452,31.695316452490218,1.5174072376440618e-09,1.540448058,1.5404480579888062,-1.1193712623480678e-11,-0.277684523,-0.27768452268392846,3.1607155781543383e-10,-0.013700942,-0.013700942272844475,-2.728444744443115e-10
16.1,1.828591828,1.8285918264140912,31.715296024,31.715296024295508,1.6132052804047776e-09,1.537731394,1.5377313939795387,-2.0460966254631785e-11,-0.282809557,-0.28280955642496997,5.750300235973782e-10,-0.013940303,-0.013940303261224671,-2.612246721017675e-10
16.11,1.829566208,1.82956620662557,31.735272265,31.735272265251012,1.3971633054329469e-09,1.53483943,1.5348394303844923,3.844924378881842e-10,-0.278366741,-0.278366741029527,-2.9527047473720813e-11,-0.013836768,-0.01383676842500667,-4.250066704819533e-10
16.12,1.830558803,1.8305588019142751,31.755247616,31.755247616780107,1.3369246747846404e-09,1.532409746,1.5324097460976382,9.763834185605447e-11,-0.197595438,-0.19759543758829268,4.117073348908207e-10,-0.010563795,-0.010563795088811612,-8.881161084328681e-11
16.13,1.831528572,1.831528570603566,31.775224088,31.775224088499776,1.48317316361381e-09,1.530737606,1.5307376063067615,3.0676172713128835e-10,-0.15820013,-0.1582001297249035,2.7509650113444195e-10,-0.008757272,-0.0087572718519408,1.4805920031668585e-10
16.14,1.832511515,1.8325115137829995,31.795199917,31.795199917322623,1.2590373811354298e-09,1.529233335,1.529233334808021,-1.9197887723976237e-10,-0.127871453,-0.1278714533652906,-3.6529060332135543e-10,-0.007329325,-0.0073293253824279645,-3.8242796429610593e-10
16.15,1.833486542,1.833486541058006,31.815176133,31.815176133391898,1.0202624529333873e-09,1.528098693,1.528098693458448,4.584479462721447e-10,-0.117649898,-0.11764989846084122,-4.608412124129657e-10,-0.006659734,-0.006659734502716894,-5.027168941545979e-10
16.16,1.83448455,1.8344845487259929,31.835151214,31.835151214793243,1.5007758974234778e-09,1.526907435,1.5269074347647926,-2.3520740910498716e-10,-0.104216984,-0.10421698387684797,1.2315203024027e-10,-0.005943042,-0.005943041840131001,1.5986899911529795e-10
