run_id,step,time_s,wall_time_s,profile_status,command_speed_mps,command_steer_rad,x_m,y_m,theta_rad,speed_mps,vx_mps,vy_mps,steer_rad,steer_vel_radps,yaw_rate_radps,slip_angle_rad,accel_x_mps2,collision
upstream_gym_ros_bag_v2,27,0.104472,0.104472,rosbag_export,2.000000000,0.009954118,0.721129659,0.109023428,1.375816158,1.134639126,1.134639126,0.000000000,0.009954118,0.000000000,0.047729209,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,28,0.110231,0.110231,rosbag_export,2.000000000,0.010498503,0.723289288,0.120371893,1.376262130,1.175787036,1.175787036,0.000000000,0.010498503,0.094531606,0.056315500,0.000000000,7.145269588,0
upstream_gym_ros_bag_v2,29,0.112274,0.112274,rosbag_export,2.000000000,0.010498503,0.723289288,0.120371893,1.376262130,1.175787036,1.175787036,0.000000000,0.010498503,0.000000000,0.056315500,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,30,0.116354,0.116354,rosbag_export,2.000000000,0.010498503,0.723289288,0.120371893,1.376262130,1.175787036,1.175787036,0.000000000,0.010498503,0.000000000,0.056315500,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,31,0.120039,0.120039,rosbag_export,2.000000000,0.011025467,0.725507672,0.132118070,1.376876668,1.214978362,1.214978362,0.000000000,0.011025467,0.142983963,0.051617843,0.000000000,10.633997756,0
upstream_gym_ros_bag_v2,32,0.124604,0.124604,rosbag_export,2.000000000,0.011025467,0.725507672,0.132118070,1.376876668,1.214978362,1.214978362,0.000000000,0.011025467,0.000000000,0.051617843,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,33,0.127995,0.127995,rosbag_export,2.000000000,0.011528453,0.727802288,0.144239208,1.377358225,1.252306141,1.252306141,0.000000000,0.011528453,0.148318039,0.059675953,0.000000000,11.007034046,0
upstream_gym_ros_bag_v2,34,0.132680,0.132680,rosbag_export,2.000000000,0.011528453,0.727802288,0.144239208,1.377358225,1.252306141,1.252306141,0.000000000,0.011528453,0.000000000,0.059675953,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,35,0.136438,0.136438,rosbag_export,2.000000000,0.011528453,0.727802288,0.144239208,1.377358225,1.252306141,1.252306141,0.000000000,0.011528453,0.000000000,0.059675953,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,36,0.140038,0.140038,rosbag_export,2.000000000,0.012082346,0.730147333,0.156721662,1.378007782,1.287858984,1.287858984,0.000000000,0.012082346,0.153823433,0.055125449,0.000000000,9.873497424,0
upstream_gym_ros_bag_v2,37,0.144100,0.144100,rosbag_export,2.000000000,0.012082346,0.730147333,0.156721662,1.378007782,1.287858984,1.287858984,0.000000000,0.012082346,0.000000000,0.055125449,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,38,0.148334,0.148334,rosbag_export,2.000000000,0.012609382,0.732561153,0.169544342,1.378521576,1.321721289,1.321721289,0.000000000,0.012609382,0.124481968,0.062761440,0.000000000,7.998017942,0
upstream_gym_ros_bag_v2,39,0.152418,0.152418,rosbag_export,2.000000000,0.012609382,0.732561153,0.169544342,1.378521576,1.321721289,1.321721289,0.000000000,0.012609382,0.000000000,0.062761440,0.000000000,0.000000000,0
