run_id,step,time_s,wall_time_s,profile_status,command_speed_mps,command_steer_rad,x_m,y_m,theta_rad,speed_mps,vx_mps,vy_mps,steer_rad,steer_vel_radps,yaw_rate_radps,slip_angle_rad,accel_x_mps2,collision
enriched_bridge_bag_v2,71,0.700000,0.700178,rosbag_export,2.000000000,0.035975330,0.886756141,1.107603974,1.435048565,1.951147563,1.950945370,0.028088665,0.064000000,3.200000000,0.273549102,0.014396469,0.243890325,0
enriched_bridge_bag_v2,72,0.710000,0.710029,rosbag_export,2.000000000,0.036265571,0.889086371,1.126987491,1.437850829,1.953470496,1.953270165,0.027975746,0.032000000,-3.200000000,0.269805445,0.014321538,0.232293340,0
enriched_bridge_bag_v2,73,0.720000,0.718678,rosbag_export,2.000000000,0.036546383,0.891378403,1.146398397,1.440491467,1.955682974,1.955476284,0.028432294,0.064000000,3.200000000,0.275326385,0.014538806,0.221247792,0
enriched_bridge_bag_v2,74,0.730000,0.730258,rosbag_export,2.000000000,0.037078980,0.893605748,1.165838572,1.443309381,1.957790248,1.957586903,0.028216531,0.032000000,-3.200000000,0.271176952,0.014412937,0.210727459,0
enriched_bridge_bag_v2,75,0.740000,0.740139,rosbag_export,2.000000000,0.037078980,0.895794971,1.185303779,1.445962223,1.959797322,1.959588624,0.028600141,0.064000000,3.200000000,0.276429721,0.014593936,0.200707369,0
enriched_bridge_bag_v2,76,0.750000,0.750095,rosbag_export,2.000000000,0.037330396,0.897919384,1.204795875,1.448790324,1.961708959,1.961504382,0.028330194,0.032000000,-3.200000000,0.272110049,0.014442091,0.191163733,0
enriched_bridge_bag_v2,77,0.760000,0.759511,rosbag_export,2.000000000,0.037571654,0.900005483,1.224310877,1.451451767,1.963529698,1.963320298,0.028675463,0.064000000,3.200000000,0.277237463,0.014604558,0.182073898,0
enriched_bridge_bag_v2,78,0.770000,0.770138,rosbag_export,2.000000000,0.038022954,0.902026471,1.243850599,1.454287564,1.965263861,1.965058988,0.028376397,0.032000000,-3.200000000,0.272834471,0.014439477,0.173416284,0
enriched_bridge_bag_v2,79,0.780000,0.780125,rosbag_export,2.000000000,0.038022954,0.904008832,1.263411294,1.456955827,1.966915565,1.966706146,0.028701458,0.064000000,3.200000000,0.277891738,0.014592633,0.165170340,0
enriched_bridge_bag_v2,80,0.790000,0.790171,rosbag_export,2.000000000,0.038232643,0.905925707,1.282994716,1.459797967,1.968488730,1.968284043,0.028386663,0.032000000,-3.200000000,0.273440240,0.014421036,0.157316490,0
enriched_bridge_bag_v2,81,0.800000,0.798705,rosbag_export,2.000000000,0.038431462,0.907803598,1.302597343,1.462471994,1.969987090,1.969778001,0.028701283,0.064000000,3.200000000,0.278451044,0.014569790,0.149836091,0
enriched_bridge_bag_v2,82,0.810000,0.810165,rosbag_export,2.000000000,0.038795777,0.909615606,1.322220859,1.465319606,1.971414204,1.971209946,0.028378077,0.032000000,-3.200000000,0.273966594,0.014395279,0.142711385,0
enriched_bridge_bag_v2,83,0.820000,0.820141,rosbag_export,2.000000000,0.038795777,0.911388267,1.341861958,1.467998669,1.972773459,1.972564864,0.028687595,0.064000000,3.200000000,0.278942529,0.014542271,0.135925458,0
enriched_bridge_bag_v2,84,0.830000,0.830397,rosbag_export,2.000000000,0.038960941,0.913094655,1.361522243,1.470851111,1.974068081,1.973864356,0.028360031,0.032000000,-3.200000000,0.274433033,0.014366783,0.129462203,0
enriched_bridge_bag_v2,85,0.840000,0.840305,rosbag_export,2.000000000,0.039114546,0.914761346,1.381198619,1.473534651,1.975301144,1.975093109,0.028667377,0.064000000,3.200000000,0.279380653,0.014513424,0.123306275,0
enriched_bridge_bag_v2,86,0.850000,0.849982,rosbag_export,2.000000000,0.039256431,0.916361398,1.400892601,1.476391409,1.976475574,1.976272418,0.028337711,0.032000000,-3.200000000,0.274850710,0.014337987,0.117443062,0
enriched_bridge_bag_v2,87,0.860000,0.859369,rosbag_export,2.000000000,0.039386440,0.917921425,1.420601297,1.479078963,1.977594161,1.977386699,0.028644485,0.064000000,3.200000000,0.279774248,0.014485018,0.111858644,0
enriched_bridge_bag_v2,88,0.870000,0.870299,rosbag_export,2.000000000,0.039610170,0.919414473,1.440326130,1.481939605,1.978659558,1.978456966,0.028313968,0.032000000,-3.200000000,0.275226876,0.014310160,0.106539766,0
enriched_bridge_bag_v2,89,0.880000,0.880105,rosbag_export,2.000000000,0.039610170,0.920867196,1.460064403,1.484630777,1.979674296,1.979467392,0.028621025,0.064000000,3.200000000,0.280129379,0.014457945,0.101473800,0
enriched_bridge_bag_v2,90,0.890000,0.889736,rosbag_export,2.000000000,0.039703589,0.922252629,1.479817443,1.487494926,1.980640784,1.980438732,0.028290345,0.032000000,-3.200000000,0.275566768,0.014283916,0.096648721,0
enriched_bridge_bag_v2,91,0.900000,0.901256,rosbag_export,2.000000000,0.039852772,0.923597463,1.499582747,1.490189370,1.981561314,1.981354938,0.028598123,0.064000000,3.200000000,0.280450611,0.014432617,0.092053074,0
enriched_bridge_bag_v2,92,0.910000,0.909812,rosbag_export,2.000000000,0.039852772,0.924874727,1.519361536,1.493056692,1.982438074,1.982236529,0.028267650,0.032000000,-3.200000000,0.275874469,0.014259516,0.087675950,0
enriched_bridge_bag_v2,93,0.920000,0.920268,rosbag_export,2.000000000,0.039950788,0.926111145,1.539151497,1.495754098,1.983273143,1.983067259,0.028576353,0.064000000,3.200000000,0.280741605,0.014409181,0.083506959,0
